原点(緯度),原点(経度),kW単価(φ800mm)_Dg1,kW単価(φ800mm)_Dg2,kW単価(φ800mm)_Dg3,kW単価(φ800mm)_Dg4
34.65901422,135.4638627,63.71333502,29.39835116,1369.334811,1648.586789
34.65902617,135.4665908,64.58201841,28.93541488,1355.218942,1623.37917
34.65903807,135.4693188,61.35976943,28.96382851,1358.894797,1593.859124
34.6590499,135.4720469,53.31788074,29.56703597,1353.134493,1523.781851
34.65906166,135.474775,42.99776779,30.00959691,1326.822897,1449.360234
34.65907336,135.477503,20.42380177,78.86946868,1968.421043,1670.371373
34.65908498,135.4802311,21.76694002,146.2676803,3277.735089,2795.998141
34.65909655,135.4829592,42.74843139,351.611159,6803.451301,0
34.65910805,135.4856872,49.90006969,147.9990318,3118.925714,0
34.65911949,135.4884153,67.85518405,235.1930933,4246.230937,0
34.65913086,135.4911434,83.01234968,317.3663175,5729.805485,0
34.65914217,135.4938714,177.5649676,0,0,0
34.65915342,135.4965995,0,0,0,0
34.6591646,135.4993276,0,0,0,0
34.65917573,135.5020557,0,0,0,0
34.65918679,135.5047837,0,0,0,0
34.65919779,135.5075118,0,0,0,0
34.65920873,135.5102399,0,0,0,0
34.6592196,135.512968,0,0,0,0
34.65923041,135.515696,0,208.3638749,3761.849974,0
34.65924117,135.5184241,0,192.3817574,3473.305099,0
34.65925186,135.5211522,0,0,0,0
34.65926248,135.5238803,166.1154232,0,0,0
34.65927305,135.5266083,140.0881219,0,0,0
34.65928356,135.5293364,202.9313915,0,0,0
34.65929401,135.5320645,185.5868282,0,0,0
34.65930439,135.5347926,0,0,0,0
34.65931472,135.5375206,0,0,0,0
34.65932499,135.5402487,0,0,0,0
34.6593352,135.5429768,0,374.6833113,0,0
34.65934536,135.5457049,0,285.7916074,5159.748307,0
34.65935545,135.5484329,0,141.4524117,2553.814818,1531.39071
34.65936548,135.551161,0,88.30555183,1594.28902,1362.963018
34.65937546,135.5538891,,75.52605174,1409.856108,1360.416357
34.65938537,135.5566172,,58.76742967,1131.809775,1345.760355
34.65939523,135.5593453,,50.02097489,1034.404975,1341.455155
34.65940502,135.5620733,0,25.1693306,1051.656155,1350.213742
34.65637287,135.3820392,18.10603464,,,
34.65638666,135.3847671,18.54786645,,,
34.65650828,135.4093185,43.55401165,31.91653352,1445.0964,1875.948115
34.6565215,135.4120464,46.90055916,31.6733621,1438.470527,1862.150873
34.65656078,135.4202302,53.98139687,30.98846644,1419.07522,1837.656614
34.65657376,135.4229581,53.09226438,30.97741275,1418.248747,1845.4623
34.65658667,135.425686,54.76678849,31.32902714,1431.831368,1863.345268
34.65659952,135.428414,58.35618712,31.90737127,1450.358276,1870.324705
34.6566123,135.4311419,59.51969377,32.20786063,1459.619384,1869.369314
34.65662503,135.4338698,58.4788364,32.423821,1466.637128,1866.428542
34.65663769,135.4365978,58.50228517,32.45277034,1467.027042,1860.085727
34.65665027,135.4393257,58.69556819,32.61618337,1472.127201,1857.121724
34.65666277,135.4420537,58.3308532,32.42055071,1462.088125,1844.813909
34.65667522,135.4447816,58.44476775,32.66672007,1471.065063,1843.069772
34.6566876,135.4475096,58.1230845,33.089944,1486.407533,1830.774233
34.65669992,135.4502375,58.10165524,33.13615019,1487.64058,1816.907531
34.65671218,135.4529655,58.43435799,33.09579559,1485.974578,1785.137269
34.65672438,135.4556934,59.64719619,32.90021608,1479.038916,1749.466384
34.65673651,135.4584214,56.20635483,31.88989669,1444.394054,1717.862132
34.65674859,135.4611494,54.80833369,30.44616546,1398.581175,1679.653096
34.6567606,135.4638773,54.34372504,29.10554753,1358.033421,1642.765377
34.65677256,135.4666053,54.34159895,28.80743635,1351.363115,1617.549801
34.65678445,135.4693333,52.72993824,28.69492909,1349.375008,1588.76921
34.65679628,135.4720613,42.92147969,28.9901772,1341.181888,1533.958141
34.65680805,135.4747893,20.37487452,29.41949988,1307.006335,1463.722335
34.65681974,135.4775173,40.92767649,39.75755143,1772.848095,1366.987805
34.65683136,135.4802452,50.74631143,109.9034301,2568.645029,1779.149801
34.65684292,135.4829732,60.42223881,234.3138687,4863.812826,0
34.65685442,135.4857012,56.9912307,241.0010388,4918.106016,0
34.65686586,135.4884292,63.51676233,198.6353016,3586.208043,0
34.65687722,135.4911572,89.25168072,239.7224895,4328.005712,0
34.65688853,135.4938852,151.8437685,414.4154504,0,0
34.65689978,135.4966132,230.9963712,0,0,0
34.65691096,135.4993412,0,0,0,0
34.65692208,135.5020692,0,0,0,0
34.65693314,135.5047972,0,0,0,0
34.65694413,135.5075252,0,0,0,0
34.65695507,135.5102532,0,0,0,0
34.65696594,135.5129812,0,0,0,0
34.65697675,135.5157092,0,237.8562847,4294.312816,0
34.6569875,135.5184372,0,242.6649316,4381.129248,0
34.65699819,135.5211652,0,0,0,0
34.65700881,135.5238932,166.1154232,0,0,0
34.65701938,135.5266212,140.0881219,0,0,0
34.65702988,135.5293492,202.9313915,0,0,0
34.65704033,135.5320772,185.5868282,0,0,0
34.65705071,135.5348052,0,0,0,0
34.65706103,135.5375332,0,0,0,0
34.65707131,135.5402612,0,439.9095946,0,0
34.65708152,135.5429892,0,272.5798299,4921.219796,6010.381986
34.65709168,135.5457172,0,158.3094349,2858.155444,1128.379767
34.65710177,135.5484452,0,98.85027361,1784.665885,1234.204505
34.65711181,135.5511732,0,72.85734452,1355.7976,1342.616939
34.65712178,135.5539012,,61.60024382,1234.326017,1327.446928
34.6571317,135.5566292,,51.8019313,1081.672449,1317.525274
34.65714156,135.5593572,,45.73910319,1032.483227,1326.074386
34.65715135,135.5620853,0,23.86687488,1057.537503,1333.940911
34.6541193,135.3820559,17.65563205,,,
34.65413309,135.3847838,17.81721511,,,
34.65414682,135.3875117,17.12065732,,,
34.65416051,135.3902395,17.52392762,33.55606605,1501.721211,1907.539202
34.65417414,135.3929674,18.99036508,32.87914789,1475.502643,1906.727725
34.65418771,135.3956952,19.2103307,32.18464075,1457.694152,1918.220051
34.65420122,135.3984231,19.54960127,32.21665931,1459.268609,1912.938934
34.65430717,135.4202459,54.54717877,31.05267035,1422.805875,1845.170524
34.65432014,135.4229738,55.99243182,30.93352524,1418.015937,1851.424567
34.65433305,135.4257016,54.94112154,31.11054475,1426.258116,1863.574104
34.65434589,135.4284295,58.00469043,31.42350386,1435.37542,1865.157111
34.65435868,135.4311573,58.3269774,32.1066744,1456.822086,1872.240375
34.6543714,135.4338852,58.48413136,32.39445256,1465.333302,1871.028489
34.65438406,135.4366131,58.27501821,32.56900964,1470.814429,1867.692058
34.65439664,135.439341,58.46179711,32.40602189,1465.17463,1856.563532
34.65440914,135.4420688,57.77564173,32.41172612,1461.935119,1849.803432
34.65442159,135.4447967,57.89676089,32.68194857,1471.72163,1848.117141
34.65443397,135.4475246,57.51257874,33.09396445,1486.584743,1837.02697
34.6544463,135.4502525,57.24521127,33.08664265,1485.811316,1820.107988
34.65445856,135.4529803,57.49859836,32.98641103,1481.868383,1785.137269
34.65447075,135.4557082,58.33411475,32.75832017,1475.308709,1744.649348
34.65448289,135.4584361,56.73746703,32.06575294,1452.425267,1708.620937
34.65449497,135.461164,53.01335412,30.76625437,1408.037488,1671.551797
34.65450698,135.4638919,55.84804961,29.43571513,1365.8994,1641.822863
34.65451894,135.4666198,54.89894869,29.08051541,1358.412949,1618.137984
34.65453083,135.4693477,53.55241561,28.86884731,1353.661222,1590.604343
34.65454267,135.4720757,41.30325515,28.83414472,1341.058604,1543.014531
34.65455443,135.4748036,19.49249807,29.27378531,1338.206829,1490.046597
34.65456612,135.4775315,38.81800244,37.3468835,1698.193404,1245.927578
34.65457774,135.4802594,48.72051058,89.99011617,2189.439756,1244.445996
34.6545893,135.4829873,57.69196082,164.6998682,3631.376468,2687.344872
34.65460079,135.4857152,56.9912307,326.9604752,6572.678473,0
34.65461222,135.4884431,63.51676233,0,0,0
34.65462359,135.491171,89.25168072,0,0,0
34.65463489,135.493899,151.8437685,0,0,0
34.65464613,135.4966269,230.9963712,0,0,0
34.65465732,135.4993548,0,0,0,0
34.65466843,135.5020827,0,0,0,0
34.65467949,135.5048106,0,0,0,0
34.65469048,135.5075386,0,0,0,0
34.65470141,135.5102665,0,0,0,0
34.65471228,135.5129944,0,0,0,0
34.65472309,135.5157223,0,273.4669896,4937.236785,0
34.65473384,135.5184503,0,284.8228223,5142.257634,0
34.65474452,135.5211782,0,0,0,0
34.65475514,135.5239061,187.4175244,0,0,0
34.65476571,135.526634,164.4974159,0,0,0
34.65477621,135.529362,185.5868282,0,0,0
34.65478665,135.5320899,202.1218248,0,0,0
34.65479703,135.5348178,0,0,0,0
34.65480735,135.5375457,0,0,0,0
34.65481762,135.5402737,0,316.4698025,5713.619594,0
34.65482784,135.5430016,0,193.0447618,3485.275134,2771.25397
34.654838,135.5457295,0,140.2131541,2531.440971,1084.065624
34.65484809,135.5484575,0,90.81084309,1639.520132,1171.55099
34.65485813,135.5511854,0,62.44721855,1238.32882,1309.62564
34.65486811,135.5539133,,53.42408683,1148.200134,1300.465806
34.65487803,135.5566413,0,47.31009716,1061.882355,1296.124176
34.65488788,135.5593692,0,24.28373714,1027.579571,1317.193359
34.65489768,135.5620972,,22.45357603,1047.68091,1329.898364
34.65490742,135.5648251,0,21.57977811,1073.42442,1358.388417
34.65185189,135.3793449,18.92207797,,,
34.65186573,135.3820727,17.89053699,,,
34.65187952,135.3848005,17.23064013,,,
34.65189325,135.3875283,17.81721511,,,
34.65190693,135.390256,18.4037901,33.84693874,1508.418799,1917.999504
34.65192056,135.3929838,18.95370414,33.12332205,1483.081294,1912.630317
34.65193412,135.3957116,19.11882681,32.09255493,1455.801104,1920.130593
34.65194763,135.3984394,19.19236076,32.13046517,1457.036615,1913.087699
34.65196108,135.4011672,19.24499919,32.34891401,1463.45129,1910.178329
34.65197447,135.403895,19.39570554,32.69301261,1475.082294,1907.257648
34.65206653,135.4229894,55.08770671,30.76475713,1413.692084,1849.870027
34.65210505,135.4311728,57.641929,31.57815922,1439.410984,1862.255573
34.65211777,135.4339006,57.99838276,32.88193959,1481.404732,1889.139012
34.65213042,135.4366284,58.08173456,32.8681787,1480.462916,1878.042443
34.652143,135.4393562,58.36484554,32.78378027,1477.603223,1867.87429
34.65215551,135.442084,57.58369608,32.73450516,1472.265088,1860.071359
34.65216796,135.4448118,57.51142471,32.52874122,1467.048042,1845.96142
34.65218035,135.4475396,56.84824202,33.47160851,1498.274462,1851.1813
34.65219267,135.4502674,56.77444473,33.32738355,1493.244849,1831.508196
34.65220493,135.4529952,57.31007837,32.91403053,1479.411733,1789.088318
34.65221713,135.4557231,58.24078016,32.50591074,1466.272158,1747.751397
34.65222927,135.4584509,56.27990681,31.86346227,1445.37828,1713.213247
34.65224135,135.4611787,53.45220639,30.93506778,1417.282196,1679.249659
34.65225336,135.4639065,46.81977019,29.751849,1378.900761,1653.57138
34.65226532,135.4666344,24.69999812,29.2069525,1363.832114,1630.695861
34.65227722,135.4693622,22.5457179,29.04898766,1360.356894,1608.720802
34.65228905,135.47209,20.12600413,29.09480745,1357.219733,1574.696188
34.65230082,135.4748179,18.34366824,29.07907147,1336.149782,1531.690994
34.6523125,135.4775457,53.31308743,32.11099268,1477.214956,1370.276445
34.65232412,135.4802735,57.84040097,39.45122783,1775.531901,1361.29441
34.65233567,135.4830014,62.93971661,105.1289888,2525.907676,977.3283151
34.65234716,135.4857292,63.64975388,218.7080772,4693.554988,0
34.65235859,135.488457,71.56102272,0,0,0
34.65236995,135.4911849,91.89577525,0,0,0
34.65238125,135.4939127,121.9868477,0,0,0
34.65239249,135.4966406,154.153765,0,0,0
34.65240367,135.4993684,188.5801641,0,0,0
34.65241479,135.5020962,275.35437,0,0,0
34.65242584,135.5048241,0,0,0,0
34.65243683,135.5075519,0,0,0,0
34.65244776,135.5102798,0,0,0,0
34.65245862,135.5130076,0,0,0,0
34.65246943,135.5157355,0,450.5240352,0,0
34.65248017,135.5184633,0,0,0,0
34.65249085,135.5211912,211.6930533,0,0,0
34.65250147,135.523919,141.7869517,0,0,0
34.65251203,135.5266469,139.8303701,0,0,0
34.65252253,135.5293747,164.1421299,0,0,0
34.65253297,135.5321026,139.3177014,0,0,0
34.65254334,135.5348304,0,0,0,0
34.65255366,135.5375583,0,394.9364633,0,0
34.65256394,135.5402861,0,174.0501969,3142.342832,0
34.65257416,135.543014,0,127.8884818,2308.928466,4658.905045
34.65258432,135.5457419,0,100.4756144,1814.010167,1107.839548
34.65259442,135.5484697,0,75.35671082,1360.507625,1171.984224
34.65260445,135.5511976,,55.0066989,1082.087135,1280.976391
34.65261443,135.5539255,0,47.88302183,1008.293266,1281.00665
34.65262435,135.5566533,0,24.95653059,993.3136774,1290.823969
34.65263421,135.5593812,0,23.03587552,992.3187422,1316.199141
34.65264401,135.5621091,0,22.7033259,1097.057539,1354.710587
34.65265374,135.564837,0,21.9250151,1149.796175,1392.496283
34.64958441,135.376634,18.57808292,,,
34.64959832,135.3793617,17.65092111,,,
34.64961216,135.3820894,17.85387605,,,
34.64962594,135.3848172,17.56058856,,,
34.64963967,135.3875449,17.96385886,,,
34.64965335,135.3902726,18.88038227,34.2152965,1520.952915,1930.705002
34.64966697,135.3930003,18.88038227,32.8399761,1472.588003,1915.029549
34.64968054,135.395728,18.93499194,32.03286832,1453.779478,1924.00987
34.64969404,135.3984557,18.89822496,32.01854019,1454.227581,1914.017289
34.64970748,135.4011834,18.80088383,32.29338163,1462.776136,1909.155744
34.64972088,135.4039111,18.93753927,32.74074185,1476.398133,1907.746207
34.64978692,135.4175497,50.98240077,31.36444812,1431.69593,1859.439206
34.64985143,135.4311883,56.16893777,31.23148297,1428.928017,1857.29515
34.64986414,135.433916,53.73585077,31.64524259,1441.71078,1858.864106
34.64987679,135.4366437,54.94221918,32.37201197,1464.794842,1867.549933
34.64988937,135.4393714,57.6040279,32.82374876,1478.743276,1871.552394
34.64990188,135.4420992,57.56709179,32.9891967,1480.596683,1866.446784
34.64991433,135.4448269,56.53311975,33.00457372,1482.321453,1859.893114
34.64992672,135.4475546,55.37873716,33.01503131,1483.812693,1838.967053
34.64993904,135.4502824,54.77165276,33.08772795,1485.350702,1828.346464
34.64995131,135.4530101,54.48074784,32.82774056,1476.677623,1805.265868
34.6499635,135.4557379,52.33880263,32.37027428,1462.249875,1748.812723
34.64997564,135.4584656,48.09580966,31.78142749,1443.196168,1717.834622
34.64998772,135.4611934,23.51224798,31.02996792,1417.81944,1690.281705
34.64999974,135.4639211,20.84533773,30.19071323,1389.470398,1666.641552
34.6500117,135.4666489,20.34779408,29.63256758,1376.068105,1643.407039
34.65002359,135.4693766,20.08526655,29.33265924,1365.236539,1625.561427
34.65003543,135.4721044,19.52058037,29.35348845,1360.382915,1592.207903
34.65004719,135.4748322,35.79312336,29.21965989,1329.727001,1560.750341
34.65005888,135.4775599,69.37271212,31.05299543,1395.545512,1398.772473
34.65007049,135.4802877,68.52822915,34.46159025,1471.260305,1360.019135
34.65008204,135.4830154,74.15119789,44.2353378,1757.13067,1547.529921
34.65009353,135.4857432,77.49591751,139.0091014,2858.425485,0
34.65010495,135.4884709,82.20422513,514.4610937,9650.166512,0
34.65011631,135.4911987,91.01533668,0,0,0
34.65012761,135.4939265,102.699738,226.1715547,4083.353976,0
34.65013885,135.4966542,112.2567299,345.772562,6242.658445,0
34.65015003,135.499382,133.5638069,0,0,0
34.65016114,135.5021098,172.3306261,0,0,0
34.65017218,135.5048375,247.9536905,0,0,0
34.65018317,135.5075653,0,0,0,0
34.6501941,135.5102931,0,0,0,0
34.65020496,135.5130209,0,0,0,0
34.65021576,135.5157486,0,0,0,0
34.6502265,135.5184764,0,0,0,0
34.65023718,135.5212042,168.696573,0,0,0
34.6502478,135.523932,138.0523272,0,0,0
34.65025836,135.5266597,155.0975635,0,0,0
34.65026885,135.5293875,194.616661,0,0,0
34.65027929,135.5321153,316.6575255,0,0,0
34.65028966,135.5348431,0,0,0,0
34.65029998,135.5375708,0,301.6974239,5446.915627,0
34.65031026,135.5402986,0,155.5256503,2807.896348,0
34.65032048,135.5430264,0,102.0622321,1842.655332,5642.337895
34.65033064,135.5457542,0,79.02443693,1426.725607,1223.562336
34.65034074,135.548482,0,60.11284748,1085.291363,1266.575895
34.65035078,135.5512098,,49.58556068,1018.800062,1315.593091
34.65036076,135.5539376,0,25.7261742,1023.644671,1324.472427
34.65037068,135.5566654,0,23.8847015,1023.008107,1296.845858
34.65038053,135.5593932,0,23.11914775,1062.047291,1330.64278
34.65039033,135.562121,0,22.80858383,1183.88464,1376.166303
34.64733084,135.3766509,19.18123048,,,
34.64734475,135.3793786,19.61902392,,,
34.64735859,135.3821062,18.33046822,,,
34.64737237,135.3848338,18.51377291,,,
34.64738609,135.3875615,19.13700882,,,
34.64739977,135.3902891,18.99036508,34.43148843,1528.362125,1943.613102
34.64741339,135.3930167,18.69707759,32.91648535,1474.848014,1924.372941
34.64742695,135.3957444,18.58709478,31.94136888,1450.81651,1927.984883
34.64744045,135.398472,18.4037901,31.95228728,1451.295848,1916.077418
34.64745389,135.4011997,18.26106799,32.1458843,1458.207312,1909.840659
34.64746728,135.4039273,18.56487402,32.53418294,1471.799438,1908.284256
34.64758503,135.4284761,54.22537591,30.70166417,1415.626538,1853.194589
34.6475978,135.4312037,54.37963311,30.86307196,1417.071371,1852.503344
34.64761051,135.4339314,54.78468235,31.24575014,1428.972864,1851.736002
34.64762316,135.436659,54.01712113,31.65713142,1441.976746,1851.301338
34.64763574,135.4393867,52.09821807,32.01808006,1452.366414,1853.273334
34.64764825,135.4421143,56.5116951,32.3339376,1458.974743,1856.889735
34.6476607,135.444842,56.31831342,33.52870688,1499.536574,1877.950469
34.64767309,135.4475697,54.63984103,33.34587789,1493.849035,1848.817128
34.64768541,135.4502973,52.04477992,33.0917299,1484.67989,1827.033844
34.64769768,135.453025,51.09252412,32.76342503,1472.747095,1802.258905
34.64770987,135.4557527,47.76465856,32.28371355,1456.910468,1742.843258
34.64772201,135.4584803,24.16864856,31.83924512,1443.07297,1715.102201
34.64773409,135.461208,21.12406524,31.32248013,1427.827773,1690.66066
34.64774611,135.4639357,19.12393273,30.86397683,1417.419528,1667.265771
34.64775806,135.4666634,18.56114013,30.39738416,1404.980448,1646.203621
34.64776996,135.4693911,38.33027841,30.10871102,1397.046188,1630.6464
34.64778179,135.4721188,39.64885415,30.00352972,1388.590679,1605.044277
34.64779355,135.4748464,41.21632387,29.77397928,1371.933501,1575.816178
34.64780524,135.4775741,73.03969835,30.53440082,1392.314693,1444.618578
34.64781685,135.4803018,78.79502969,32.83702362,1460.22236,1345.135479
34.6478284,135.4830295,81.93833545,40.07057525,1695.690292,1474.827951
34.64783989,135.4857572,83.79030445,114.027007,2492.380077,7155.293541
34.64785131,135.4884848,86.36114333,356.0838216,6817.519908,0
34.64786267,135.4912125,88.52394424,0,0,0
34.64787397,135.4939402,94.46588705,459.7090416,0,0
34.6478852,135.4966679,96.68932078,236.5171923,4270.13653,0
34.64789638,135.4993956,104.3209418,362.9491687,0,0
34.64790749,135.5021233,121.791356,0,0,0
34.64791853,135.504851,156.3740867,0,0,0
34.64792952,135.5075787,330.4252441,0,0,0
34.64794044,135.5103064,0,0,0,0
34.6479513,135.5130341,0,0,0,0
34.6479621,135.5157618,0,0,0,0
34.64797284,135.5184895,211.6930533,0,0,0
34.64798352,135.5212172,115.7620809,0,0,0
34.64799413,135.5239449,117.5526777,0,0,0
34.64800469,135.5266726,162.7362016,0,0,0
34.64801518,135.5294003,143.5274903,0,0,0
34.64802562,135.532128,0,0,0,0
34.64803599,135.5348557,0,0,0,0
34.64804631,135.5375834,0,301.6974239,5446.915627,0
34.64805659,135.5403111,0,155.5256503,2807.896348,0
34.64806681,135.5430388,0,102.0622321,1842.655332,5642.337895
34.64807697,135.5457665,0,79.02443693,1426.725607,1223.562336
34.64808706,135.5484943,,60.11284748,1183.167353,1266.575895
34.6480971,135.551222,0,49.58556068,1091.622724,1315.593091
34.64810708,135.5539497,,25.7261742,1072.46042,1324.472427
34.648117,135.5566774,0,23.8847015,1049.590928,1296.845858
34.64812686,135.5594052,0,23.11914775,1047.17827,1330.64278
34.64813666,135.5621329,326.8722844,22.80858383,1167.550758,1376.166303
34.64814639,135.5648606,187.648904,24.29517465,1231.680662,1425.103373
34.64509117,135.3793954,19.3405655,,,
34.64510501,135.382123,18.78646799,,,
34.64511879,135.3848505,18.55043384,,,
34.64513252,135.3875781,19.10034789,,,
34.64514619,135.3903057,18.88038227,34.62889269,1536.746641,1952.303066
34.64515981,135.3930332,18.5510224,33.08065695,1482.237312,1931.70512
34.64517336,135.3957608,18.49900997,32.16493893,1460.302998,1935.812959
34.64518686,135.3984883,18.32680069,31.96196287,1451.898838,1920.265272
34.6452003,135.4012159,18.11967148,32.01703292,1452.884315,1911.411424
34.64538211,135.4394019,53.92117597,31.53598648,1436.399537,1842.701905
34.64539462,135.4421295,51.33065684,31.8291578,1443.307726,1847.012469
34.64540707,135.4448571,51.71443745,32.07583916,1453.126212,1843.735123
34.64541946,135.4475847,49.69213719,32.20312647,1457.597364,1818.024762
34.64543178,135.4503123,47.74587966,32.41757981,1462.710177,1810.079437
34.64544404,135.4530399,47.68705854,32.61536402,1467.730727,1797.693443
34.64545624,135.4557675,45.32336867,32.61681686,1468.834769,1745.117083
34.64546838,135.4584951,40.65228655,31.9823036,1448.981803,1713.636085
34.64548046,135.4612227,21.34626882,31.65651276,1440.918605,1691.574529
34.64549247,135.4639503,20.67091493,31.38129271,1433.915382,1670.398527
34.64550442,135.4666779,21.36821317,30.39738416,1397.766733,1646.203621
34.64551632,135.4694055,42.66974257,30.10871102,1389.168337,1630.6464
34.64552815,135.4721331,42.96266141,30.00352972,1387.44754,1605.044277
34.64553991,135.4748607,44.68467158,29.77397928,1373.437735,1575.816178
34.64555159,135.4775883,66.25789549,30.53440082,1411.428033,1444.618578
34.6455632,135.4803159,76.72670988,32.83702362,1511.581532,1345.135479
34.64557475,135.4830435,82.78628119,40.07057525,1792.235163,1474.827951
34.64558624,135.4857711,86.1164942,114.027007,2641.569425,7155.293541
34.64559767,135.4884988,87.1534474,356.0838216,7150.396616,0
34.64560902,135.4912264,87.40403235,0,0,0
34.64562032,135.493954,87.40403235,459.7090416,0,0
34.64563155,135.4966816,89.04253794,236.5171923,4270.13653,0
34.64564273,135.4994092,93.13456634,362.9491687,0,0
34.64565383,135.5021368,102.3539477,0,0,0
34.64566488,135.5048644,121.791356,0,0,0
34.64567586,135.5075921,209.3603475,0,0,0
34.64568678,135.5103197,290.0679623,0,0,0
34.64569764,135.5130473,340.7973369,0,0,0
34.64570844,135.5157749,260.2664594,0,0,0
34.64571917,135.5185025,157.1826394,0,0,0
34.64572985,135.5212302,123.7749286,0,0,0
34.64574047,135.5239578,148.4332151,0,0,0
34.64575102,135.5266854,215.2912355,0,0,0
34.64576152,135.5294131,0,0,0,0
34.64577195,135.5321407,0,0,0,0
34.64578233,135.5348683,0,0,0,0
34.64579265,135.5375959,0,216.9728407,3917.27825,0
34.64580292,135.5403236,0,118.0094558,2130.570228,0
34.64581314,135.5430512,0,87.47811824,1579.350341,4137.599909
34.6458233,135.5457789,0,71.3720387,1305.524726,1279.438711
34.64583339,135.5485065,,56.05252339,1159.745986,1321.210425
34.64584343,135.5512342,0,46.60808907,1071.507641,1369.294588
34.64585341,135.5539618,0,24.3175928,1067.492591,1384.187498
34.64586333,135.5566895,0,22.623017,1067.828664,1371.839138
34.64587318,135.5594171,270.4548261,22.74369454,1168.445579,1397.120722
34.64588298,135.5621448,156.858217,24.58426156,1246.253231,1444.162566
34.64285144,135.3821397,19.39854776,,,
34.64286522,135.3848672,19.23926281,,,
34.64287894,135.3875947,18.99036508,,,
34.64289261,135.3903222,18.77039946,34.67135956,1537.267455,1960.403833
34.64290622,135.3930497,18.51451483,33.27545831,1490.226769,1939.118961
34.64291978,135.3957772,18.2735041,32.36652089,1470.003043,1931.635547
34.64314099,135.4421446,51.33065684,31.8291578,1443.112581,1847.012469
34.64315344,135.4448722,51.71443745,32.07583916,1453.25699,1843.735123
34.64316583,135.4475997,49.69213719,32.20312647,1458.185906,1818.024762
34.64317815,135.4503272,47.86591121,32.41757981,1463.817236,1810.079437
34.64319041,135.4530547,48.53372853,32.61536402,1469.796618,1797.693443
34.64320261,135.4557823,46.56591533,32.61681686,1469.472968,1745.117083
34.64321475,135.4585098,43.30263623,31.9823036,1449.423486,1713.636085
34.64322682,135.4612373,41.64396831,31.65651276,1438.92251,1691.574529
34.64323884,135.4639649,41.78214265,31.38129271,1430.022473,1670.398527
34.64325078,135.4666924,42.32798636,31.04304114,1418.956609,1652.207735
34.64326267,135.4694199,45.2300952,30.90482107,1415.140194,1639.26949
34.6432745,135.4721475,45.46786285,30.88657238,1415.426046,1613.531883
34.64328626,135.474875,47.33298077,30.63109904,1399.624623,1588.015393
34.64329794,135.4776025,59.62578248,31.32961489,1433.897612,1463.121582
34.64330956,135.4803301,67.1655379,33.12340627,1508.987989,1366.105258
34.64332111,135.4830576,73.25089748,38.65994346,1723.797671,1492.723256
34.6433326,135.4857851,75.17092595,102.6336624,2394.533515,3460.724065
34.64334402,135.4885127,76.88194854,224.6397608,4680.01962,0
34.64335538,135.4912402,80.54881413,0,0,0
34.64336667,135.4939677,82.83139633,0,0,0
34.64337791,135.4966953,85.24711849,221.6958643,4002.548818,0
34.64338908,135.4994228,88.73065515,267.1629016,4823.42131,0
34.64340018,135.5021503,91.2338609,0,0,0
34.64341122,135.5048779,97.24607311,0,0,0
34.6434222,135.5076054,132.1700976,0,0,0
34.64343312,135.510333,165.5725624,0,0,0
34.64344398,135.5130605,189.9945153,0,0,0
34.64345477,135.5157881,164.1421299,370.1441963,0,0
34.64346551,135.5185156,118.6538737,0,0,0
34.64347618,135.5212432,131.1437552,0,0,0
34.6434868,135.5239707,127.5130975,0,0,0
34.64349735,135.5266983,213.7772324,0,0,0
34.64350785,135.5294258,0,0,0,0
34.64351829,135.5321534,0,0,0,0
34.64352866,135.5348809,0,394.9364633,0,0
34.64353898,135.5376085,0,168.1295299,3035.449729,0
34.64354926,135.5403361,0,95.0752278,1716.510328,2112.03383
34.64355947,135.5430636,0,67.36639211,1216.248549,1943.361733
34.64356962,135.5457912,0,59.76012273,1149.572416,1259.186323
34.64357972,135.5485188,0,50.47168197,1093.942629,1308.147295
34.64358975,135.5512464,0,25.14953561,1061.540198,1356.017685
34.64359973,135.5539739,0,23.17779744,1070.986376,1388.581588
34.64360965,135.5567015,257.1837771,22.01305727,1100.174663,1425.522048
34.64361951,135.5594291,140.4765363,24.6956248,1222.559281,1457.069222
34.6436293,135.5621567,104.8969029,25.46550247,1278.239606,1493.683395
34.64059786,135.3821565,19.18614154,,,
34.64061164,135.3848839,19.20242715,,,
34.64062536,135.3876113,18.99036508,,,
34.64063903,135.3903387,18.77039946,34.67135956,1536.013101,1960.403833
34.64065264,135.3930661,18.51451483,33.27545831,1484.274122,1939.118961
34.64066619,135.3957936,18.356418,32.36652089,1466.039994,1931.635547
34.64077247,135.4176129,47.33031125,31.64504718,1439.389536,1858.857898
34.64078548,135.4203403,48.83608286,31.02679262,1421.842685,1847.086545
34.64094897,135.4557971,45.66275857,33.13007792,1485.933572,1751.018929
34.64096111,135.4585245,44.7657475,32.46399566,1464.595164,1719.091187
34.64097318,135.461252,45.1820969,31.8359265,1444.823912,1692.130978
34.6409852,135.4639794,45.4914948,31.63592062,1438.730328,1674.572784
34.64099714,135.4667069,45.76899566,31.45944294,1433.206915,1658.123278
34.64100903,135.4694344,45.8883559,31.39310323,1431.6091,1646.152707
34.64102086,135.4721618,45.60269003,31.40190077,1430.816326,1622.579748
34.64103261,135.4748893,48.03857698,31.33739151,1420.863656,1597.900969
