原点(経度),原点(緯度),メッシュあたり賦存量MJ/y
135.4173123,34.68359111,27143259.91
135.4200411,34.68360416,26311675.96
135.4227699,34.68361715,25744069.92
135.4254987,34.68363007,25311176.19
135.4282275,34.68364291,24991767.5
135.4309563,34.6836557,24872856.73
135.4336851,34.68366842,24849759.3
135.4364139,34.68368108,24848311.68
135.4391427,34.68369367,24894795.51
135.4418715,34.68370619,24941279.34
135.4446003,34.68371865,25016213.38
135.4473291,34.68373105,25109008.19
135.4500579,34.68374338,25352035.73
135.4527867,34.68375565,25669005.68
135.4555155,34.68376785,25907404.04
135.4582444,34.68377999,26220587.02
135.4609732,34.68379207,26615423.4
135.463702,34.68380408,27019070.71
135.4664309,34.68381602,27529893.24
135.4691598,34.6838279,27950871.95
135.4718887,34.68383972,28284688.04
135.4746176,34.68385147,28435371.53
135.4773465,34.68386317,28438844.75
135.4800754,34.6838748,28717034.97
135.4828044,34.68388638,29208134.2
135.4855333,34.68389789,29347032.08
135.4882622,34.68390935,28924117.91
135.4909911,34.68392075,27135390.14
135.49372,34.68393209,23207334.86
135.4964489,34.68394337,18530212.87
135.4991778,34.68395459,13882648.72
135.5019067,34.68396576,9923539.829
135.5046356,34.68397686,7093885.882
135.5073645,34.6839879,5308332.6
135.5100935,34.68399888,2392042.386
135.5128224,34.6840098,2453661.334
135.5155513,34.68402066,1202873.763
135.5182802,34.68403146,1367229.389
135.5210092,34.68404219,1301495.8
135.5237381,34.68405287,1082454.465
135.526467,34.68406345,979640.1943
135.5291959,34.68407395,1391455.803
135.5319248,34.6840844,1846885.928
135.5346537,34.68409478,1554682.418
135.5373826,34.6841051,1315588.956
135.5401115,34.68411537,708163.3208
135.5428404,34.68412558,638987.3718
135.5455693,34.68413573,2113779.867
135.5482982,34.68414583,1936153.382
135.5510271,34.68415586,1297370.136
135.5537559,34.68416584,1163302.36
135.5564848,34.68417576,1164346.791
135.5592137,34.68418562,1522812.178
135.5619426,34.68419542,1666005.236
135.5646715,34.68420516,1601152.756
135.5674004,34.68421485,1571828.201
135.5701294,34.68422447,5398975.906
135.5728583,34.68423404,6868052.945
135.5755872,34.68424354,7464661.618
135.5783161,34.68425298,8807458.253
135.581045,34.68426237,9514580.517
135.583774,34.68427169,11096085.72
135.5865029,34.68428095,12688151.8
135.5892318,34.68429015,14357312.32
135.5919608,34.68429929,16297704.99
135.5946897,34.68430837,16920218.39
135.5974186,34.68431739,18396710
135.6001476,34.68432634,2073101.248
135.3900409,34.68120337,5957393.857
135.3927696,34.68121707,5695483.969
135.3954983,34.68123071,5550799.878
135.3982271,34.68124429,5410340.14
135.4009558,34.6812578,5193842.047
135.4036845,34.68127124,28017052.4
135.4064132,34.68128462,27917605.7
135.409142,34.68129794,27639906.7
135.4118707,34.68131119,27490232.16
135.4145994,34.68132437,27432302.31
135.4173281,34.68133748,27197936.51
135.4200569,34.68135053,26292569.34
135.4227856,34.68136352,25731423.99
135.4255143,34.68137644,25190179.27
135.4282431,34.68138929,24821263.35
135.4309718,34.68140207,24707414.29
135.4337005,34.6814148,24718079.66
135.4364292,34.68142746,24751555.25
135.439158,34.68144005,24850641.5
135.4418867,34.68145257,24963267.2
135.4446154,34.68146503,25076083.66
135.4473441,34.68147743,25183765.62
135.4500729,34.68148976,25511899.53
135.4528016,34.68150203,25820801.51
135.4555304,34.68151423,26015784.82
135.4582591,34.68152637,26241672.6
135.4609879,34.68153844,26493021.03
135.4637167,34.68155046,26769329.28
135.4664455,34.6815624,27109488.48
135.4691743,34.68157428,27581139.39
135.4719031,34.6815861,27948347.59
135.4746319,34.68159786,28140580.31
135.4773608,34.68160955,28161957.3
135.4800896,34.68162119,28451422.09
135.4828184,34.68163276,28382039.04
135.4855473,34.68164427,27282884.36
135.4882761,34.68165573,24446221.84
135.4910049,34.68166713,20285440.75
135.4937338,34.68167847,14061803.23
135.4964626,34.68168975,9734257.826
135.4991914,34.68170097,6978010.293
135.5019203,34.68171213,5886153.813
135.5046491,34.68172323,5296124.182
135.5073779,34.68173426,4370762.005
135.5101068,34.68174524,2767237.514
135.5128356,34.68175616,2490518.487
135.5155645,34.68176701,1435531.55
135.5182933,34.68177781,1085538.65
135.5210222,34.68178854,989448.1994
135.523751,34.68179921,1003217.681
135.5264799,34.68180979,986406.3033
135.5292087,34.6818203,1381528.157
135.5319375,34.68183074,1918873.422
135.5346663,34.68184112,1409293.104
135.5373952,34.68185144,935013.2728
135.540124,34.68186171,244367.0827
135.5428528,34.68187192,201307.0586
135.5455816,34.68188207,1011279.596
135.5483104,34.68189216,750585.7097
135.5510392,34.6819022,510759.3953
135.553768,34.68191218,627104.5208
135.5564969,34.6819221,1003590.527
135.5592257,34.68193195,1996697.43
135.5619545,34.68194175,1809572.503
135.5646833,34.68195149,1589356.957
135.5674122,34.68196118,1868315.862
135.570141,34.6819708,7453810.363
135.5728699,34.68198037,8396483.643
135.5755987,34.68198987,9413046.228
135.5783276,34.68199931,10079346.24
135.5810564,34.6820087,10237409.77
135.5837853,34.68201802,11818914.97
135.5865141,34.68202728,13411781.46
135.589243,34.68203648,15080941.98
135.5919718,34.68204562,16950951.29
135.5947007,34.68205469,17352634.54
135.5974296,34.68206371,18832861.38
135.6001584,34.68207266,2073101.248
135.3900574,34.67894979,5783139.294
135.3927861,34.67896348,5605716.467
135.3955147,34.67897712,5494827.2
135.3982434,34.67899069,5357535.727
135.4009721,34.67900419,5077672.339
135.4037007,34.67901763,28215635.46
135.4064294,34.67903101,27792333.62
135.409158,34.67904432,27603431.72
135.4118867,34.67905757,27563537.91
135.4146153,34.67907075,27529058.44
135.417344,34.67908386,27201080.48
135.4200726,34.67909691,26185661.58
135.4228013,34.6791099,25649549.4
135.4255299,34.67912282,25110955.55
135.4282586,34.67913567,24835832.32
135.4309872,34.67914845,24660162.23
135.4337159,34.67916118,24570091.83
135.4364446,34.67917384,24614607.34
135.4391732,34.67918643,24732787.21
135.4419019,34.67919895,24880613.75
135.4446305,34.67921141,24997736.34
135.4473592,34.67922381,25164243.91
135.4500878,34.67923614,25578036.6
135.4528165,34.6792484,25913643.96
135.4555452,34.6792606,26092491.33
135.4582739,34.67927274,26248975.95
135.4610026,34.67928482,26361188.89
135.4637313,34.67929683,26511959.11
135.46646,34.67930877,26854758.08
135.4691887,34.67932065,27369644.26
135.4719175,34.67933248,27758421.52
135.4746462,34.67934424,28065240.42
135.477375,34.67935593,27961207.24
135.4801037,34.67936757,27280934.52
135.4828325,34.67937914,25248806.4
135.4855613,34.67939066,22131797.75
135.48829,34.67940211,18511665.66
135.4910188,34.67941351,11083738.68
135.4937475,34.67942485,7083227.017
135.4964763,34.67943612,5902674.074
135.499205,34.67944734,5480953.207
135.5019338,34.67945849,5093004.839
135.5046626,34.67946959,4518892.304
135.5073913,34.67948062,3589064.693
135.5101201,34.6794916,2176702.378
135.5128489,34.67950251,2223099.263
135.5155776,34.67951336,1035973.47
135.5183064,34.67952415,614582.5988
135.5210352,34.67953487,498286.5219
135.523764,34.67954554,556533.1822
135.5264927,34.67955612,455325.6441
135.5292215,34.67956663,973037.8154
135.5319502,34.67957707,1756980.401
135.534679,34.67958745,1310482.069
135.5374077,34.67959778,772812.1126
135.5401365,34.67960805,138840.8808
135.5428652,34.67961826,233094.1871
135.5455939,34.67962841,1267425.456
135.5483227,34.6796385,1136837.462
135.5510514,34.67964853,996438.4601
135.5537801,34.67965851,982985.8312
135.5565089,34.67966843,1346781.787
135.5592376,34.67967828,2363235.827
135.5619664,34.67968808,2063377.261
135.5646951,34.67969782,2127975.718
135.5674239,34.67970751,4004738.42
135.5701527,34.67971713,9420441.026
135.5728815,34.67972669,10124243.03
135.5756102,34.6797362,10437960.28
135.578339,34.67974564,10821385.31
135.5810678,34.67975502,11006706.9
135.5837966,34.67976434,12563666.39
135.5865254,34.6797736,14156788.56
135.5892541,34.6797828,15832029.94
135.5919829,34.67979194,17385479.61
135.5947117,34.67980102,17788218.95
135.5974405,34.67981003,19305227.9
135.6001693,34.67981899,2095279.102
135.390074,34.67669621,5660633.057
135.3928026,34.67670989,5550799.878
135.3955312,34.67672352,5458920.2
135.3982597,34.67673708,5274104.755
135.4009883,34.67675058,28451582.05
135.4037169,34.67676402,27997633.51
135.4064455,34.67677739,27745008.43
135.4091741,34.6767907,27610203.91
135.4119027,34.67680395,27627083.18
135.4146312,34.67681713,27540107.44
135.4173598,34.67683024,27047988.32
135.4200884,34.67684329,26015195.97
135.422817,34.67685628,25512397.01
135.4255456,34.6768692,25066962.28
135.4282741,34.67688205,24826583.23
135.4310027,34.67689483,24709133.43
135.4337313,34.67690756,24598911.06
135.4364599,34.67692022,24674032.99
135.4391885,34.67693281,24775143.78
135.441917,34.67694533,24899158.29
135.4446456,34.67695779,25016740.82
135.4473742,34.67697018,25064002.37
135.4501028,34.67698251,25480557.31
135.4528314,34.67699478,25897128.77
135.45556,34.67700697,26072729.13
135.4582886,34.67701911,26240423.23
135.4610172,34.67703119,26374867.24
135.4637459,34.6770432,26534505.84
135.4664745,34.67705514,26885493.02
135.4692032,34.67706703,27380853.74
135.4719319,34.67707885,27748110.14
135.4746605,34.67709061,27923368.9
135.4773892,34.67710231,27367848.8
135.4801179,34.67711395,22115329.31
135.4828466,34.67712552,19138921.76
135.4855753,34.67713704,14456986.22
135.4883039,34.67714849,10570208.99
135.4910326,34.67715989,6660672.242
135.4937613,34.67717122,5935966.864
135.49649,34.67718249,5536135.676
135.4992187,34.67719371,5302612.347
135.5019474,34.67720486,5242391.942
135.504676,34.67721595,5014428.047
135.5074047,34.67722698,4110288.675
135.5101334,34.67723795,1868871.903
135.5128621,34.67724886,1432656.825
135.5155908,34.6772597,1260593.652
135.5183195,34.67727049,644486.4762
135.5210482,34.67728121,282516.0083
135.5237769,34.67729186,384080.7645
135.5265056,34.67730245,621144.6433
135.5292342,34.67731295,1199800.339
135.5319629,34.6773234,1436193.995
135.5346916,34.67733379,1223492.538
135.5374203,34.67734412,863657.5905
135.5401489,34.67735439,-144298.195
135.5428776,34.6773646,-18441.92248
135.5456063,34.67737475,654138.0098
135.5483349,34.67738483,833457.2309
135.5510636,34.67739487,862500.4012
135.5537922,34.67740484,1042377.525
135.5565209,34.67741476,1586614.861
135.5592496,34.67742461,2153521.852
135.5619783,34.67743441,2605671.906
135.5647069,34.67744415,3686160.596
135.5674356,34.67745384,6577878.207
135.5701643,34.67746346,10121268.49
135.572893,34.67747302,10563979.22
135.5756217,34.67748252,11564910.9
135.5783505,34.67749196,11502903.83
135.5810792,34.67750135,11820104.07
135.5838079,34.67751067,13397384.91
135.5865366,34.67751993,14999756.2
135.5892653,34.67752913,16701288.43
135.591994,34.67753826,17853802.75
135.5947227,34.67754734,18300743.46
135.5974514,34.67755635,19741687.42
135.6001802,34.67756531,2077325.601
135.3900905,34.67444263,5564529.025
135.3928191,34.67445631,5529678.113
135.3955476,34.67446993,5413508.405
135.3982761,34.67448348,28588955.12
135.4010046,34.67449698,28326289.83
135.4037331,34.67451041,28133736.83
135.4064616,34.67452378,27894286.54
135.4091901,34.67453709,27746671.73
135.4119186,34.67455034,27762750.59
135.4146471,34.67456351,27674666.3
135.4173756,34.67457662,27195545.37
135.4201041,34.67458967,26128207.68
135.4228327,34.67460266,25602993.51
135.4255612,34.67461558,25156698.25
135.4282897,34.67462843,24917059.49
135.4310182,34.67464121,24781688.8
135.4337467,34.67465394,24672762.86
135.4364752,34.6746666,24671338.66
135.4392037,34.67467919,24743875.23
135.4419322,34.67469171,24846522.96
135.4446607,34.67470416,24963489.22
135.4473893,34.67471656,25126843.85
135.4501178,34.67472889,25444606.55
135.4528463,34.67474115,25766902.64
135.4555749,34.67475335,26106193.72
135.4583034,34.67476548,26190761.23
135.4610319,34.67477756,26249450.07
135.4637605,34.67478957,26351502.71
135.4664891,34.67480152,26530658.5
135.4692177,34.6748134,27107794.21
135.4719462,34.67482523,27646309.62
135.4746748,34.67483699,27708338.23
135.4774034,34.67484869,26420395.34
135.480132,34.67486033,19437000.33
135.4828607,34.6748719,11774863.14
135.4855893,34.67488342,8829875.43
135.4883179,34.67489487,6614984.367
135.4910465,34.67490626,6014659.763
135.4937751,34.6749176,5090015.433
135.4965037,34.67492887,5220286.543
135.4992323,34.67494008,4983557.557
135.5019609,34.67495123,5016427.497
135.5046895,34.67496231,4366968.625
135.5074181,34.67497334,3497085.339
135.5101467,34.67498431,1558649.698
135.5128753,34.67499521,1363591.679
135.515604,34.67500605,1030765.451
135.5183326,34.67501682,788555.7458
135.5210612,34.67502754,593418.5444
135.5237898,34.67503819,555769.7282
135.5265184,34.67504877,1066101.406
135.529247,34.67505928,1267942.556
135.5319756,34.67506973,869074.632
135.5347042,34.67508012,883240.1798
135.5374328,34.67509045,344818.8628
135.5401614,34.67510072,-354481.6152
135.54289,34.67511093,-463730.1369
135.5456186,34.67512108,206575.3444
135.5483472,34.67513117,359482.5959
135.5510758,34.6751412,504506.8835
135.5538043,34.67515117,819949.988
135.5565329,34.67516109,1029225.313
135.5592615,34.67517094,1975850.568
135.5619901,34.67518074,4105416.477
135.5647187,34.67519048,6356505.295
135.5674474,34.67520016,8500439.652
135.570176,34.67520978,10281547.69
135.5729046,34.67521935,11576071.9
135.5756333,34.67522885,12325200.61
135.5783619,34.67523829,12179450.05
135.5810905,34.67524767,12654623
135.5838192,34.67525699,14175931.16
135.5865478,34.67526625,15778558.13
135.5892765,34.67527545,17571504.7
135.5920051,34.67528459,18403392.24
135.5947337,34.67529366,18856922.33
135.5974624,34.67530268,20241204.1
135.600191,34.67531163,2092110.837
135.3901071,34.67218907,5564529.025
135.3928355,34.67220274,5529678.113
135.395564,34.67221635,5413508.405
135.3982924,34.6722299,28863795.95
135.4010209,34.67224338,28336285.55
135.4037493,34.67225681,28024102.42
135.4064777,34.67227018,27833469.08
135.4092062,34.67228349,27819977.47
135.4119346,34.67229673,27830775.89
135.414663,34.6723099,27507855.95
135.4173915,34.67232301,26822743.83
135.4201199,34.67233606,25891760.72
135.4228483,34.67234905,25567000.86
135.4255768,34.67236196,25205522.46
135.4283052,34.67237481,25022912.46
135.4310337,34.6723876,24901329.23
135.4337621,34.67240032,24801223.27
135.4364905,34.67241299,24735507.07
135.439219,34.67242557,24730449.09
135.4419474,34.67243809,24721011.94
135.4446759,34.67245055,24824481.27
135.4474043,34.67246294,24993798.6
135.4501328,34.67247527,25401461.27
135.4528612,34.67248753,25664041.93
135.4555897,34.67249972,25971704.34
135.4583181,34.67251185,26049254.87
135.4610466,34.67252393,26119346.04
135.4637751,34.67253594,26195499.26
135.4665036,34.67254789,26392579.09
135.4692321,34.67255978,26952824.15
135.4719606,34.67257161,27361946.58
135.4746891,34.67258337,27270110.17
135.4774177,34.67259507,25266540.77
135.4801462,34.67260671,15698544.05
135.4828747,34.67261828,8784710.424
135.4856033,34.6726298,6994507.742
135.4883318,34.67264125,5838189.432
135.4910603,34.67265264,5452796.042
135.4937888,34.67266397,5177552.666
135.4965174,34.67267523,4956132.806
135.4992459,34.67268644,4863787
135.5019744,34.67269759,4664238.341
135.504703,34.67270867,3175938.773
135.5074315,34.67271969,2289789.387
135.51016,34.67273066,492655.7144
135.5128886,34.67274156,845867.4136
135.5156171,34.67275239,568310.0967
135.5183457,34.67276316,598886.0902
135.5210742,34.67277387,576300.4836
135.5238027,34.67278452,759945.5963
135.5265313,34.6727951,1078816.724
135.5292598,34.67280561,1341895.457
135.5319883,34.67281606,1079128.273
135.5347168,34.67282645,689118.7014
135.5374454,34.67283678,360510.0369
135.5401739,34.67284705,-251786.8613
135.5429024,34.67285726,-397796.3006
135.5456309,34.67286741,-75120.29127
135.5483594,34.6728775,136971.2101
135.5510879,34.67288753,465350.9183
135.5538164,34.6728975,919889.1879
135.556545,34.67290742,1075803.072
135.5592735,34.67291727,3232422.201
135.562002,34.67292706,5917428.065
135.5647305,34.6729368,8334785.504
135.5674591,34.67294649,9660574.943
135.5701877,34.67295611,10974446.04
135.5729162,34.67296567,12278475.05
135.5756448,34.67297517,12455493.52
135.5783733,34.67298462,12635018.15
135.5811019,34.672994,13285572.57
135.5838305,34.67300332,14166426.37
135.586559,34.67301258,15832418.63
135.5892876,34.67302177,17682393.96
135.5920162,34.67303091,18441411.41
135.5947448,34.67303998,18948802.01
135.5974733,34.673049,20342588.57
135.6002019,34.67305795,1999175.07
135.3901237,34.6699355,5496939.377
135.392852,34.66994916,5492715.024
135.3955804,34.66996277,29147490.95
135.3983088,34.66997631,28744265.89
135.4010371,34.66998979,28313506.07
135.4037655,34.67000322,28035918.17
135.4064939,34.67001658,27853937.04
135.4092222,34.67002988,27806259.93
135.4119506,34.67004312,27578606.48
135.4146789,34.67005629,26969555.13
135.4174073,34.6700694,26308149.84
135.4201357,34.67008245,25804756.7
135.422864,34.67009543,25572094.79
135.4255924,34.67010835,25274358.36
135.4283208,34.6701212,25144742.48
135.4310491,34.67013399,24994055.34
135.4337775,34.67014671,24851075.29
135.4365059,34.67015937,24761236.35
135.4392342,34.67017196,24769433.86
135.4419626,34.67018447,24811007.75
135.444691,34.67019693,24844628.83
135.4474193,34.67020932,24975832.26
