右上経度,右上緯度,左下経度,左下緯度,メッシュあたり賦存量MJ/y
135.4847,34.6039,135.4819,34.6016,11998979.65
135.4874,34.6039,135.4846,34.6016,12930388.04
135.4901,34.6039,135.4874,34.6017,13898117.11
135.4929,34.6039,135.4901,34.6017,14210194.59
135.4956,34.6039,135.4928,34.6017,14083544.4
135.4983,34.6039,135.4956,34.6017,13567897.25
135.5011,34.6039,135.4983,34.6017,12878628.07
135.5038,34.604,135.501,34.6017,12200604.8
135.5065,34.604,135.5037,34.6017,10854149.01
135.5092,34.604,135.5065,34.6017,10726164.66
135.512,34.604,135.5092,34.6017,11314521.29
135.5147,34.604,135.5119,34.6018,12433357.09
135.5174,34.604,135.5146,34.6018,13580757.26
135.5201,34.604,135.5174,34.6018,15457714.98
135.5229,34.604,135.5201,34.6018,16953457.94
135.5256,34.604,135.5228,34.6018,17742032.57
135.5283,34.6041,135.5255,34.6018,18649553.6
135.531,34.6041,135.5283,34.6018,19498209.5
135.5338,34.6041,135.531,34.6018,20496597.71
135.5365,34.6041,135.5337,34.6018,21961151.99
135.5392,34.6041,135.5364,34.6018,22640014.37
135.5419,34.6041,135.5392,34.6019,23226891.68
135.5447,34.6041,135.5419,34.6019,24004198.46
135.5474,34.6041,135.5446,34.6019,24482597.71
135.5501,34.6041,135.5474,34.6019,25003845.49
135.5529,34.6041,135.5501,34.6019,25008870.49
135.5556,34.6042,135.5528,34.6019,25195257.7
135.5583,34.6042,135.5555,34.6019,25601616.22
135.561,34.6042,135.5583,34.6019,25779448.61
135.5638,34.6042,135.561,34.6019,26437187.13
135.5665,34.6042,135.5637,34.6019,27633458.93
135.5692,34.6042,135.5664,34.602,28042025.51
135.5719,34.6042,135.5692,34.602,28664954.14
135.5747,34.6042,135.5719,34.602,29119723.04
135.5774,34.6042,135.5746,34.602,29531780.52
135.5801,34.6042,135.5773,34.602,29875974.24
135.5828,34.6043,135.5801,34.602,30335963.28
135.5856,34.6043,135.5828,34.602,30177418.19
135.5883,34.6043,135.5855,34.602,30442864.29
135.591,34.6043,135.5882,34.602,30529822.11
135.5937,34.6043,135.591,34.602,2454349.109
135.5965,34.6043,135.5937,34.602,2739492.938
135.5992,34.6043,135.5964,34.6021,2868335.706
135.6019,34.6043,135.5992,34.6021,3016188.062
135.392,34.6012,135.3892,34.5989,7208858.441
135.3947,34.6012,135.392,34.599,7229980.206
135.3975,34.6012,135.3947,34.599,7254270.236
135.4002,34.6012,135.3974,34.599,7243709.354
135.4029,34.6013,135.4002,34.599,7225755.853
135.4057,34.6013,135.4029,34.599,7210970.618
135.4084,34.6013,135.4056,34.599,7092688.733
135.4111,34.6013,135.4083,34.599,6480157.544
135.4138,34.6013,135.4111,34.5991,5733503.146
135.4166,34.6013,135.4138,34.5991,5079784.515
135.4193,34.6013,135.4165,34.5991,5062887.103
135.422,34.6013,135.4192,34.5991,5295226.52
135.4247,34.6014,135.422,34.5991,5536014.642
135.4275,34.6014,135.4247,34.5991,5930991.65
135.4302,34.6014,135.4274,34.5991,6763189.197
135.4329,34.6014,135.4301,34.5991,7009257.761
135.4356,34.6014,135.4329,34.5992,7016650.378
135.4384,34.6014,135.4356,34.5992,6859293.228
135.4411,34.6014,135.4383,34.5992,6921602.435
135.4438,34.6014,135.441,34.5992,7034603.879
135.4465,34.6015,135.4438,34.5992,7186680.588
135.4493,34.6015,135.4465,34.5992,7164502.734
135.452,34.6015,135.4492,34.5992,25602034.9
135.4547,34.6015,135.4519,34.5992,25709256.34
135.4574,34.6015,135.4547,34.5993,25894372.63
135.4602,34.6015,135.4574,34.5993,25754467.79
135.4629,34.6015,135.4601,34.5993,25482279.94
135.4656,34.6015,135.4629,34.5993,23851446.7
135.4684,34.6016,135.4656,34.5993,21207976.58
135.4711,34.6016,135.4683,34.5993,16696589.07
135.4738,34.6016,135.471,34.5993,13517508.16
135.4765,34.6016,135.4738,34.5993,11549290.91
135.4793,34.6016,135.4765,34.5994,11874278.71
135.482,34.6016,135.4792,34.5994,11926329.26
135.4847,34.6016,135.4819,34.5994,12086634.98
135.4874,34.6016,135.4847,34.5994,12944117.19
135.4902,34.6017,135.4874,34.5994,13864322.28
135.4929,34.6017,135.4901,34.5994,14081351.82
135.4956,34.6017,135.4928,34.5994,14007506.04
135.4983,34.6017,135.4956,34.5994,13613309.04
135.5011,34.6017,135.4983,34.5994,13015919.54
135.5038,34.6017,135.501,34.5995,12357961.95
135.5065,34.6017,135.5037,34.5995,11017842.69
135.5092,34.6017,135.5065,34.5995,11028205.9
135.512,34.6017,135.5092,34.5995,11719003.09
135.5147,34.6018,135.5119,34.5995,12724837.45
135.5174,34.6018,135.5147,34.5995,14047548.27
135.5202,34.6018,135.5174,34.5995,16003712.61
135.5229,34.6018,135.5201,34.5995,16858410
135.5256,34.6018,135.5228,34.5995,17694508.6
135.5283,34.6018,135.5256,34.5996,18581963.95
135.5311,34.6018,135.5283,34.5996,19576360.03
135.5338,34.6018,135.531,34.5996,20498709.89
135.5365,34.6018,135.5337,34.5996,21996002.9
135.5392,34.6018,135.5365,34.5996,22664304.4
135.542,34.6019,135.5392,34.5996,23281808.27
135.5447,34.6019,135.5419,34.5996,23914430.96
135.5474,34.6019,135.5446,34.5996,24399520.61
135.5501,34.6019,135.5474,34.5996,24835962.76
135.5529,34.6019,135.5501,34.5996,25083681.86
135.5556,34.6019,135.5528,34.5997,25351125.86
135.5583,34.6019,135.5555,34.5997,26029834.51
135.561,34.6019,135.5583,34.5997,26016564.17
135.5638,34.6019,135.561,34.5997,26498506.13
135.5665,34.6019,135.5637,34.5997,27285342.31
135.5692,34.602,135.5664,34.5997,27590872.58
135.5719,34.602,135.5692,34.5997,28332058.58
135.5747,34.602,135.5719,34.5997,28957924.77
135.5774,34.602,135.5746,34.5997,29294468.89
135.5801,34.602,135.5774,34.5997,29559978.7
135.5829,34.602,135.5801,34.5997,30055296.46
135.5856,34.602,135.5828,34.5998,30383626.13
135.5883,34.602,135.5855,34.5998,30235711.7
135.591,34.602,135.5883,34.5998,2133298.279
135.5938,34.602,135.591,34.5998,2078381.689
135.5965,34.602,135.5937,34.5998,2552565.317
135.5992,34.6021,135.5964,34.5998,2731044.232
135.6019,34.6021,135.5992,34.5998,3211564.389
135.392,34.5989,135.3893,34.5967,7102193.527
135.3948,34.599,135.392,34.5967,7099025.262
135.3975,34.599,135.3947,34.5967,7144437.057
135.4002,34.599,135.3974,34.5967,7201465.823
135.4029,34.599,135.4002,34.5967,7227868.03
135.4057,34.599,135.4029,34.5968,7190904.941
135.4084,34.599,135.4056,34.5968,7125427.469
135.4111,34.599,135.4083,34.5968,6875134.552
135.4138,34.5991,135.4111,34.5968,6347090.424
135.4166,34.5991,135.4138,34.5968,5450471.494
135.4193,34.5991,135.4165,34.5968,5371264.874
135.422,34.5991,135.4193,34.5968,5382881.845
135.4248,34.5991,135.422,34.5969,5487434.583
135.4275,34.5991,135.4247,34.5969,5690203.528
135.4302,34.5991,135.4274,34.5969,5836999.796
135.4329,34.5991,135.4302,34.5969,5722942.264
135.4357,34.5992,135.4329,34.5969,6017590.887
135.4384,34.5992,135.4356,34.5969,6433689.661
135.4411,34.5992,135.4383,34.5969,6720945.667
135.4438,34.5992,135.4411,34.5969,6868798.022
135.4466,34.5992,135.4438,34.597,7123315.292
135.4493,34.5992,135.4465,34.597,7087408.292
135.452,34.5992,135.4492,34.597,25534445.26
135.4547,34.5992,135.452,34.597,25643778.87
135.4575,34.5993,135.4547,34.597,25757081.15
135.4602,34.5993,135.4574,34.597,25589718.02
135.4629,34.5993,135.4601,34.597,25135882.99
135.4656,34.5993,135.4629,34.597,23207232.86
135.4684,34.5993,135.4656,34.5971,19854071.43
135.4711,34.5993,135.4683,34.5971,16576195.01
135.4738,34.5993,135.471,34.5971,13377048.42
135.4765,34.5993,135.4738,34.5971,11306390.61
135.4793,34.5994,135.4765,34.5971,11644051.47
135.482,34.5994,135.4792,34.5971,11997087.18
135.4847,34.5994,135.482,34.5971,12653409.88
135.4875,34.5994,135.4847,34.5971,13594353.61
135.4902,34.5994,135.4874,34.5971,14572112.4
135.4929,34.5994,135.4901,34.5972,14883107.99
135.4956,34.5994,135.4929,34.5972,14966903.68
135.4984,34.5994,135.4956,34.5972,14565444.68
135.5011,34.5994,135.4983,34.5972,13962770.69
135.5038,34.5995,135.501,34.5972,13421650.4
135.5065,34.5995,135.5038,34.5972,12334113.45
135.5093,34.5995,135.5065,34.5972,12670348.06
135.512,34.5995,135.5092,34.5972,13236329.43
135.5147,34.5995,135.5119,34.5972,14017282.14
135.5174,34.5995,135.5147,34.5973,15175148.47
135.5202,34.5995,135.5174,34.5973,16488969.93
135.5229,34.5995,135.5201,34.5973,17410017.49
135.5256,34.5995,135.5228,34.5973,18276653.79
135.5283,34.5996,135.5256,34.5973,19097327.52
135.5311,34.5996,135.5283,34.5973,19882551.35
135.5338,34.5996,135.531,34.5973,20749779.4
135.5365,34.5996,135.5337,34.5973,22107546.81
135.5392,34.5996,135.5365,34.5973,22708444.56
135.542,34.5996,135.5392,34.5973,23297214.73
135.5447,34.5996,135.5419,34.5974,23752469.45
135.5474,34.5996,135.5447,34.5974,24184209.2
135.5502,34.5996,135.5474,34.5974,24648011.15
135.5529,34.5996,135.5501,34.5974,24832933.84
135.5556,34.5997,135.5528,34.5974,25049971.77
135.5583,34.5997,135.5556,34.5974,25449824.7
135.5611,34.5997,135.5583,34.5974,26025960.36
135.5638,34.5997,135.561,34.5974,26361107.54
135.5665,34.5997,135.5637,34.5974,27150762.49
135.5692,34.5997,135.5665,34.5974,27760385.12
135.572,34.5997,135.5692,34.5975,28161885.37
135.5747,34.5997,135.5719,34.5975,28416138.57
135.5774,34.5997,135.5746,34.5975,28755421.84
135.5801,34.5997,135.5774,34.5975,29322313.95
135.5829,34.5997,135.5801,34.5975,29823260.09
135.5856,34.5998,135.5828,34.5975,30043623.1
135.5883,34.5998,135.5855,34.5975,29741391.2
135.591,34.5998,135.5883,34.5975,2265309.311
135.5938,34.5998,135.591,34.5975,2115344.778
135.5965,34.5998,135.5937,34.5975,2623323.23
135.5992,34.5998,135.5964,34.5976,2965495.825
135.6019,34.5998,135.5992,34.5976,3267537.067
135.3921,34.5967,135.3893,34.5944,7057837.82
135.3948,34.5967,135.392,34.5945,7024042.996
135.3975,34.5967,135.3947,34.5945,7027211.261
135.4002,34.5967,135.3975,34.5945,7056781.732
135.403,34.5967,135.4002,34.5945,7078959.586
135.4057,34.5968,135.4029,34.5945,7089520.468
135.4084,34.5968,135.4056,34.5945,7162390.558
135.4111,34.5968,135.4084,34.5945,6915265.906
135.4139,34.5968,135.4111,34.5945,6318576.041
135.4166,34.5968,135.4138,34.5946,5500107.642
135.4193,34.5968,135.4165,34.5946,5458920.2
135.422,34.5968,135.4193,34.5946,5421957.111
135.4248,34.5969,135.422,34.5946,5509612.436
135.4275,34.5969,135.4247,34.5946,5744064.029
135.4302,34.5969,135.4274,34.5946,5921486.856
135.4329,34.5969,135.4302,34.5946,6033432.211
135.4357,34.5969,135.4329,34.5947,5935216.003
135.4384,34.5969,135.4356,34.5947,5897196.826
135.4411,34.5969,135.4383,34.5947,6099965.771
135.4438,34.5969,135.4411,34.5947,6997640.79
135.4466,34.597,135.4438,34.5947,7092688.733
135.4493,34.597,135.4465,34.5947,7032491.702
135.452,34.597,135.4493,34.5947,6955397.26
135.4548,34.597,135.452,34.5947,6874078.464
135.4575,34.597,135.4547,34.5947,6800152.286
135.4602,34.597,135.4574,34.5948,6701936.078
135.4629,34.597,135.4602,34.5948,24472990.21
135.4657,34.597,135.4629,34.5948,23476599.41
135.4684,34.5971,135.4656,34.5948,19997564.22
135.4711,34.5971,135.4683,34.5948,20429661
135.4738,34.5971,135.4711,34.5948,18773311.78
135.4766,34.5971,135.4738,34.5948,15120720.99
135.4793,34.5971,135.4765,34.5948,12535404.4
135.482,34.5971,135.4792,34.5949,12415564.64
135.4847,34.5971,135.482,34.5949,12974620.2
135.4875,34.5971,135.4847,34.5949,13981881.22
135.4902,34.5971,135.4874,34.5949,14949675.85
135.4929,34.5972,135.4901,34.5949,15201714.15
135.4956,34.5972,135.4929,34.5949,15328602.33
135.4984,34.5972,135.4956,34.5949,14960403.33
135.5011,34.5972,135.4983,34.5949,14448808.94
135.5038,34.5972,135.501,34.5949,14198502.48
135.5065,34.5972,135.5038,34.595,13683587.3
135.5093,34.5972,135.5065,34.595,14062922.21
135.512,34.5972,135.5092,34.595,14695467.69
135.5147,34.5972,135.512,34.595,15266041.55
135.5175,34.5973,135.5147,34.595,16240073.97
135.5202,34.5973,135.5174,34.595,17176086.3
135.5229,34.5973,135.5201,34.595,17916495.37
135.5256,34.5973,135.5229,34.595,18720042.62
135.5284,34.5973,135.5256,34.595,19516187.02
135.5311,34.5973,135.5283,34.5951,20208769.65
135.5338,34.5973,135.531,34.5951,20994253.81
135.5365,34.5973,135.5338,34.5951,22209752.45
135.5393,34.5973,135.5365,34.5951,22751636.26
135.542,34.5973,135.5392,34.5951,23172928.65
135.5447,34.5974,135.5419,34.5951,23578023.67
135.5474,34.5974,135.5447,34.5951,23900587.37
135.5502,34.5974,135.5474,34.5951,24323914.47
135.5529,34.5974,135.5501,34.5951,24581903.09
135.5556,34.5974,135.5528,34.5951,24933526.45
135.5583,34.5974,135.5556,34.5952,25493904.95
135.5611,34.5974,135.5583,34.5952,25934771.37
135.5638,34.5974,135.561,34.5952,26259980.12
135.5665,34.5974,135.5637,34.5952,26791685.46
135.5692,34.5974,135.5665,34.5952,27325963.31
135.572,34.5975,135.5692,34.5952,27752119.24
135.5747,34.5975,135.5719,34.5952,28305239.93
135.5774,34.5975,135.5747,34.5952,28628588.41
135.5801,34.5975,135.5774,34.5952,28884183.94
135.5829,34.5975,135.5801,34.5952,28999641.14
135.5856,34.5975,135.5828,34.5953,29162924.8
135.5883,34.5975,135.5856,34.5953,2580023.611
135.5911,34.5975,135.5883,34.5953,2448012.579
135.5938,34.5975,135.591,34.5953,2439563.873
135.5965,34.5975,135.5937,34.5953,3032029.385
135.5992,34.5975,135.5965,34.5953,3258032.272
135.602,34.5976,135.5992,34.5953,3407996.805
135.3921,34.5944,135.3893,34.5922,7157110.117
135.3948,34.5945,135.392,34.5922,7085296.115
135.3975,34.5945,135.3948,34.5922,7020874.731
135.4002,34.5945,135.3975,34.5922,7038828.232
135.403,34.5945,135.4002,34.5922,7050445.203
135.4057,34.5945,135.4029,34.5923,7066286.526
135.4084,34.5945,135.4057,34.5923,6946948.553
135.4112,34.5945,135.4084,34.5923,6333361.276
135.4139,34.5945,135.4111,34.5923,5825382.825
135.4166,34.5946,135.4138,34.5923,5467368.906
135.4193,34.5946,135.4166,34.5923,5424069.287
135.4221,34.5946,135.4193,34.5923,5361760.08
135.4248,34.5946,135.422,34.5923,5368096.609
135.4275,34.5946,135.4247,34.5924,5539182.907
135.4302,34.5946,135.4275,34.5924,5670137.851
135.433,34.5946,135.4302,34.5924,5660633.057
135.4357,34.5946,135.4329,34.5924,5665913.498
135.4384,34.5947,135.4356,34.5924,5651128.262
135.4411,34.5947,135.4384,34.5924,5822214.56
135.4439,34.5947,135.4411,34.5924,6135872.772
135.4466,34.5947,135.4438,34.5924,6808600.992
135.4493,34.5947,135.4465,34.5925,6997640.79
135.452,34.5947,135.4493,34.5925,6917378.082
135.4548,34.5947,135.452,34.5925,6649131.665
135.4575,34.5947,135.4547,34.5925,6614280.753
135.4602,34.5948,135.4574,34.5925,6433689.661
135.4629,34.5948,135.4602,34.5925,5445191.052
135.4657,34.5948,135.4629,34.5925,4023696.259
135.4684,34.5948,135.4656,34.5925,2562070.111
135.4711,34.5948,135.4683,34.5926,18918582.41
135.4738,34.5948,135.4711,34.5926,18532354.95
135.4766,34.5948,135.4738,34.5926,17888546.17
135.4793,34.5948,135.4765,34.5926,16798219.85
135.482,34.5949,135.4793,34.5926,15570812.32
135.4848,34.5949,135.482,34.5926,14343404.78
135.4875,34.5949,135.4847,34.5926,13973860.94
135.4902,34.5949,135.4874,34.5926,14857176.73
135.4929,34.5949,135.4902,34.5926,15548403.45
135.4957,34.5949,135.4929,34.5927,15500817.35
135.4984,34.5949,135.4956,34.5927,15093086.11
135.5011,34.5949,135.4983,34.5927,14713909.66
135.5038,34.5949,135.5011,34.5927,14691917.84
135.5066,34.595,135.5038,34.5927,14483747.6
135.5093,34.595,135.5065,34.5927,15085318.02
135.512,34.595,135.5092,34.5927,15626734.45
135.5147,34.595,135.512,34.5927,15956844.2
135.5175,34.595,135.5147,34.5927,16577430.71
135.5202,34.595,135.5174,34.5928,17439908.82
135.5229,34.595,135.5201,34.5928,18401935.21
135.5256,34.595,135.5229,34.5928,19100249.08
135.5284,34.595,135.5256,34.5928,19905669.34
135.5311,34.5951,135.5283,34.5928,20498042.79
135.5338,34.5951,135.531,34.5928,21313994.03
135.5365,34.5951,135.5338,34.5928,22138066.68
135.5393,34.5951,135.5365,34.5928,22546664.64
135.542,34.5951,135.5392,34.5928,22872887.72
135.5447,34.5951,135.542,34.5929,23094610.51
135.5474,34.5951,135.5447,34.5929,23192462.84
135.5502,34.5951,135.5474,34.5929,23588170.47
135.5529,34.5951,135.5501,34.5929,24077511.49
135.5556,34.5951,135.5529,34.5929,24607098.57
135.5584,34.5952,135.5556,34.5929,25527834.98
135.5611,34.5952,135.5583,34.5929,26080728.64
135.5638,34.5952,135.561,34.5929,25895402.22
135.5665,34.5952,135.5638,34.5929,26107845.81
135.5693,34.5952,135.5665,34.5929,26726613.5
135.572,34.5952,135.5692,34.593,27102572.75
135.5747,34.5952,135.5719,34.593,27379901.94
135.5774,34.5952,135.5747,34.593,27620576.8
135.5802,34.5952,135.5774,34.593,27733030.4
135.5829,34.5952,135.5801,34.593,27879367.64
135.5856,34.5953,135.5828,34.593,2425834.726
135.5883,34.5953,135.5856,34.593,2480751.315
135.5911,34.5953,135.5883,34.593,2745829.468
135.5938,34.5953,135.591,34.593,3080609.445
135.5965,34.5953,135.5937,34.593,3472418.188
135.5992,34.5953,135.5965,34.593,3422782.04
135.602,34.5953,135.5992,34.5931,3463969.482
135.3921,34.5922,135.3893,34.5899,6883583.258
135.3948,34.5922,135.392,34.5899,6753684.402
135.3975,34.5922,135.3948,34.59,6746291.785
135.4003,34.5922,135.3975,34.59,6746291.785
135.403,34.5922,135.4002,34.59,6440026.19
135.4057,34.5923,135.4029,34.59,6390390.042
135.4084,34.5923,135.4057,34.59,5980627.798
135.4112,34.5923,135.4084,34.59,5649016.086
135.4139,34.5923,135.4111,34.59,5530734.201
135.4166,34.5923,135.4138,34.5901,5358591.815
135.4193,34.5923,135.4166,34.5901,5282553.461
135.4221,34.5923,135.4193,34.5901,5100906.281
135.4248,34.5923,135.422,34.5901,5005858.337
135.4275,34.5924,135.4248,34.5901,5091401.486
135.4302,34.5924,135.4275,34.5901,5227636.871
135.433,34.5924,135.4302,34.5901,5096681.927
135.4357,34.5924,135.4329,34.5901,5101962.369
135.4384,34.5924,135.4357,34.5902,5266712.137
135.4412,34.5924,135.4384,34.5902,5531790.289
135.4439,34.5924,135.4411,34.5902,5605716.467
135.4466,34.5924,135.4438,34.5902,6179172.391
135.4493,34.5925,135.4466,34.5902,6161218.89
135.4521,34.5925,135.4493,34.5902,5915150.327
135.4548,34.5925,135.452,34.5902,5796868.442
135.4575,34.5925,135.4547,34.5902,5336413.962
135.4602,34.5925,135.4575,34.5903,4776687.186
135.463,34.5925,135.4602,34.5903,3852609.961
135.4657,34.5925,135.4629,34.5903,3045758.533
135.4684,34.5925,135.4656,34.5903,2400488.608
135.4711,34.5926,135.4684,34.5903,2289599.341
135.4739,34.5926,135.4711,34.5903,1530271.884
135.4766,34.5926,135.4738,34.5903,1295820.291
135.4793,34.5926,135.4765,34.5903,16793646.49
135.482,34.5926,135.4793,34.5903,16940743.6
135.4848,34.5926,135.482,34.5904,16831235.35
135.4875,34.5926,135.4847,34.5904,15720547.25
135.4902,34.5926,135.4874,34.5904,14468049.28
135.4929,34.5926,135.4902,34.5904,14006715.45
135.4957,34.5927,135.4929,34.5904,14738139.63
135.4984,34.5927,135.4956,34.5904,15090676.31
135.5011,34.5927,135.4983,34.5904,14644285.24
135.5038,34.5927,135.5011,34.5904,14560124.49
135.5066,34.5927,135.5038,34.5904,15006943.81
135.5093,34.5927,135.5065,34.5905,15491915.5
135.512,34.5927,135.5093,34.5905,15953378.88
135.5148,34.5927,135.512,34.5905,16522464.06
135.5175,34.5927,135.5147,34.5905,16978082.26
135.5202,34.5928,135.5174,34.5905,17992493.72
135.5229,34.5928,135.5202,34.5905,18653153.49
135.5257,34.5928,135.5229,34.5905,19289287.55
135.5284,34.5928,135.5256,34.5905,19999143.08
135.5311,34.5928,135.5283,34.5905,20485960.77
135.5338,34.5928,135.5311,34.5906,21145976.93
135.5366,34.5928,135.5338,34.5906,22035087.29
135.5393,34.5928,135.5365,34.5906,22438087.81
135.542,34.5928,135.5392,34.5906,22719638.19
135.5447,34.5929,135.542,34.5906,22980066.79
135.5475,34.5929,135.5447,34.5906,23260561.08
135.5502,34.5929,135.5474,34.5906,23544479.31
135.5529,34.5929,135.5501,34.5906,23835534.48
135.5556,34.5929,135.5529,34.5906,24189578.29
135.5584,34.5929,135.5556,34.5906,24690981.61
135.5611,34.5929,135.5583,34.5907,25057631.93
135.5638,34.5929,135.561,34.5907,25331654.61
135.5665,34.5929,135.5638,34.5907,25604444.99
135.5693,34.5929,135.5665,34.5907,26067442.5
135.572,34.5929,135.5692,34.5907,26723704.3
135.5747,34.593,135.5719,34.5907,26778822.92
135.5774,34.593,135.5747,34.5907,26868290.93
135.5802,34.593,135.5774,34.5907,26967833.36
135.5829,34.593,135.5801,34.5907,2087886.484
135.5856,34.593,135.5829,34.5907,2126961.749
135.5883,34.593,135.5856,34.5908,2450124.756
135.5911,34.593,135.5883,34.5908,3020412.415
135.5938,34.593,135.591,34.5908,3325621.921
135.5965,34.593,135.5938,34.5908,3390043.304
135.5993,34.593,135.5965,34.5908,3369977.628
135.602,34.5931,135.5992,34.5908,3444959.894
135.3921,34.5899,135.3893,34.5877,6002805.652
135.3948,34.5899,135.3921,34.5877,5980627.798
135.3976,34.59,135.3948,34.5877,6021815.24
135.4003,34.59,135.3975,34.5877,5955281.68
135.403,34.59,135.4002,34.5877,5918318.591
135.4057,34.59,135.403,34.5877,5914094.238
135.4085,34.59,135.4057,34.5878,5798980.618
135.4112,34.59,135.4084,34.5878,5699708.322
135.4139,34.59,135.4111,34.5878,5323740.903
135.4166,34.5901,135.4139,34.5878,5173776.37
135.4194,34.5901,135.4166,34.5878,4986848.749
135.4221,34.5901,135.4193,34.5878,4762958.038
135.4248,34.5901,135.422,34.5878,4687975.772
