原点(経度),原点(緯度),メッシュあたり導入P_MJ/y
135.551417,34.61203812,13086852.78
135.5541435,34.61204809,17155685.77
135.5568701,34.61205799,18894988.12
135.5595966,34.61206783,15895543.84
135.5623232,34.61207761,17347040.71
135.5650497,34.61208733,18999313.5
135.5677763,34.61209699,16089272.64
135.5705028,34.61210659,10589578.14
135.5759559,34.6121256,1039317.936
135.5786825,34.61213502,5484517.065
135.581409,34.61214437,491309.2803
135.404202,34.60915602,389580.5153
135.4069283,34.6091693,1668054.396
135.4096547,34.60918252,1521851.701
135.4123811,34.60919567,8859713.854
135.4151075,34.60920877,15334950.76
135.4178339,34.60922181,17110606.1
135.4205603,34.60923478,11667332.34
135.4232867,34.6092477,3761834.976
135.4260131,34.60926055,4957102.086
135.4287395,34.60927335,16714045.74
135.4314659,34.60928609,13408878.91
135.4341923,34.60929876,13260819.34
135.4369188,34.60931138,20646725.05
135.4396452,34.60932393,16672345.21
135.4423716,34.60933643,18953445.21
135.445098,34.60934886,13445750.55
135.4478244,34.60936123,16027295.69
135.4505508,34.60937355,13968887.67
135.4532773,34.6093858,9792911.756
135.4560037,34.60939799,4433258.404
135.4587301,34.60941012,9488376.355
135.4614566,34.60942219,3340506.736
135.464183,34.60943419,16550323.46
135.4669094,34.60944613,18198701.34
135.4696359,34.60945801,17011376.82
135.4723623,34.60946982,15615340.48
135.4750887,34.60948156,8943760.19
135.4805416,34.60950481,5504548.452
135.483268,34.60951634,7280438.051
135.4859944,34.60952781,6893360.533
135.4887209,34.6095392,8051509.215
135.4914473,34.60955053,745912.693
135.4941737,34.60956179,8429256.246
135.4969001,34.60957299,9416251.089
135.4996266,34.60958413,6896417.066
135.502353,34.60959519,6758141.192
135.5050794,34.60960619,4932934.853
135.5078058,34.60961712,4892195.511
135.5105322,34.60962799,4878894.599
135.5132587,34.6096388,5446346.502
135.5159851,34.60964955,4992511.462
135.5187115,34.60966024,5171207.767
135.521438,34.60967087,6759487.922
135.5241644,34.60968145,751451.2578
135.5296173,34.60970251,6186665.282
135.5323438,34.60971297,14283965.86
135.5350703,34.60972336,14806283.32
135.5377967,34.60973369,16723330.82
135.5405232,34.60974396,14881398.1
135.5432497,34.60975417,11228832.79
135.5459762,34.60976432,18887520.93
135.5487027,34.6097744,18188391.6
135.5514291,34.60978443,12514932.54
135.5541556,34.60979439,15548857.42
135.5568821,34.60980429,19704543.39
135.5596086,34.60981413,18740998.79
135.562335,34.60982391,15197817.79
135.5650615,34.60983363,20672243.98
135.567788,34.60984329,15441440.67
135.5705145,34.60985288,19590982.75
135.5732409,34.60986242,18209245.81
135.5759674,34.6098719,13096571.94
135.5786939,34.60988131,11823723.81
135.5814204,34.60989067,358670.3768
135.5841469,34.60989997,324903.2705
135.420576,34.60698115,2082638.702
135.4260287,34.60700692,2582179.239
135.428755,34.60701971,5792660.415
135.4314813,34.60703244,6147762.663
135.4342077,34.60704512,6471235.008
135.436934,34.60705773,6375097.379
135.4396603,34.60707028,6669846.932
135.4423867,34.60708278,5858174.971
135.445113,34.60709521,3162852.803
135.4478394,34.60710758,12544.60692
135.4505657,34.60711989,6906716.904
135.4532921,34.60713214,18499913.85
135.4560184,34.60714433,8785374.585
135.4587448,34.60715646,15570649.17
135.4614712,34.60716853,11302847.89
135.4641975,34.60718054,12707066.9
135.4669239,34.60719248,13719265.11
135.4696502,34.60720436,13432367.84
135.4723766,34.60721617,12973639.09
135.475103,34.60722792,9563673.281
135.4778293,34.60723957,1924182.607
135.4805557,34.60725115,7618581.02
135.483282,34.60726268,8261202.793
135.4860084,34.60727414,7314128.429
135.4887347,34.60728553,8872688.416
135.4914611,34.60729685,7123077.18
135.4941874,34.60730811,9511925.213
135.4969138,34.6073193,9646478.555
135.4996401,34.60733044,7839497.261
135.5023665,34.6073415,7611581.178
135.5050928,34.60735249,6324783.668
135.5078192,34.60736343,5702485.158
135.5105455,34.6073743,6618730.724
135.5132719,34.60738511,7093476.151
135.5159982,34.60739586,3866060.034
135.5187246,34.60740655,196148.192
135.5214509,34.60741718,6707662.621
135.5241773,34.60742776,8079504.034
135.5269037,34.6074383,1231150.492
135.5296301,34.60744882,7139876.179
135.5323565,34.60745927,12508097.62
135.5350829,34.60746967,15583783.6
135.5378093,34.60748,16072709.5
135.5405357,34.60749027,13351552.43
135.5432621,34.60750048,14767334.85
135.5459885,34.60751062,18297570.81
135.5487149,34.60752071,18713084.08
135.5514413,34.60753073,17269265.11
135.5541677,34.60754069,18591202.82
135.5568941,34.60755059,20405941.84
135.5596205,34.60756043,20205591.47
135.5623469,34.60757021,14790151.4
135.5650733,34.60757993,19485034.09
135.5677997,34.60758958,19475435.73
135.5705261,34.60759918,20301206.13
135.5732525,34.60760872,19868878.26
135.5759789,34.60761819,16130461.7
135.5787053,34.60762761,14940845.2
135.5814318,34.60763697,14977316.34
135.5841582,34.60764626,14970265.93
135.5868846,34.6076555,2160218.92
135.4560332,34.60489067,2072106.558
135.4587595,34.6049028,8750210.868
135.4614857,34.60491487,10991488.11
135.464212,34.60492688,8125255.819
135.4669383,34.60493882,10395979.24
135.4696646,34.6049507,8443168.356
135.4723909,34.60496253,7115629.747
135.4751172,34.60497427,6481735.764
135.4778435,34.60498592,5649905.411
135.4805697,34.60499749,6400712.936
135.483296,34.60500901,7258328.958
135.4860223,34.60502046,5924991.713
135.4887486,34.60503185,8151907.191
135.4914748,34.60504316,8021519.03
135.4942011,34.60505442,9074277.467
135.4969274,34.60506561,9743916.14
135.4996537,34.60507674,8232808.014
135.50238,34.6050878,6788439.982
135.5051062,34.6050988,5773096.167
135.5078325,34.60510974,5511369.149
135.5105588,34.60512061,6035566.959
135.5132851,34.60513142,5738258.64
135.5160114,34.60514218,8065050.57
135.5187376,34.60515287,9273258.167
135.5214639,34.60516351,10529955.47
135.5241902,34.60517409,11652488.31
135.5269165,34.60518463,11372239.6
135.5296429,34.60519514,10223368.11
135.5323692,34.60520559,10975460.07
135.5350955,34.60521598,12034363.58
135.5378219,34.60522631,15235813.6
135.5405482,34.60523658,16295327.87
135.5432745,34.60524678,11372787.58
135.5460009,34.60525693,12934128.14
135.5487272,34.60526701,17298095.81
135.5514535,34.60527704,14513828.68
135.5541798,34.605287,17272439.89
135.5569062,34.60529689,16082776.98
135.5596325,34.60530673,16034818.89
135.5623588,34.60531651,18064165.57
135.5650852,34.60532623,17055668.87
135.5678115,34.60533588,15976481.51
135.5705378,34.60534548,18184594.48
135.5732641,34.60535501,15807079.78
135.5759905,34.60536449,13452034.84
135.5787168,34.6053739,19961134.19
135.5814431,34.60538326,16247895.21
135.5841695,34.60539255,14614955.82
135.5868958,34.60540179,17823457.42
135.5896222,34.60541097,10830244.17
135.4615003,34.60266121,2722562.53
135.4642265,34.60267322,7375439.602
135.4669528,34.60268516,9481877.008
135.469679,34.60269705,8629714.622
135.4724052,34.60270888,6463897.236
135.4751314,34.60272062,6351045.205
135.4778576,34.60273226,5805346.579
135.4805838,34.60274383,7644222.934
135.48331,34.60275534,6116791.851
135.4860362,34.60276679,6720698.487
135.4887624,34.60277817,10980846.73
135.4914886,34.60278948,10631726.54
135.4942148,34.60280073,10280762.07
135.496941,34.60281192,10642224.43
135.4996672,34.60282305,8162577.498
135.5023934,34.60283411,8373519.089
135.5051196,34.60284511,7251439.869
135.5078459,34.60285604,7056271.777
135.5105721,34.60286692,7591410.173
135.5132983,34.60287774,7121826.941
135.5160245,34.6028885,8410725.94
135.5187507,34.60289919,9455422.425
135.5214769,34.60290983,12263453.33
135.5242031,34.60292042,11453120.74
135.5269294,34.60293096,10165647.87
135.5296556,34.60294147,9539771.972
135.5323819,34.60295191,11287558.35
135.5351082,34.6029623,14801816.44
135.5378344,34.60297262,16977475.09
135.5405607,34.60298289,15452014.86
135.5432869,34.60299309,14227768.51
135.5460132,34.60300324,14817259.85
135.5487395,34.60301332,19552207.05
135.5514657,34.60302334,15231002.34
135.554192,34.6030333,18786793.51
135.5569182,34.6030432,20567314.4
135.5596445,34.60305303,17508989.03
135.5623707,34.60306281,12977063.42
135.565097,34.60307252,12454068.34
135.5678232,34.60308218,16904630.32
135.5705495,34.60309177,21007971.59
135.5732757,34.6031013,20112643.27
135.576002,34.60311078,14228648.11
135.5787282,34.60312019,23074290.44
135.5814545,34.60312955,20038723.91
135.5841808,34.60313884,24254918.81
135.586907,34.60314808,20646107.02
135.5896333,34.60315726,13219657.21
135.4669672,34.6004315,346453.5054
135.4696933,34.60044339,3912611.897
135.4724195,34.60045522,5990527.056
135.4751456,34.60046696,5342424.79
135.4778718,34.6004786,7348943.599
135.4805979,34.60049016,7524655.07
135.483324,34.60050167,8466059.297
135.4860502,34.60051311,6727420.137
135.4887763,34.60052448,9074587.136
135.4915024,34.60053579,10661273.09
135.4942285,34.60054704,10210239.25
135.4969547,34.60055823,9337423.124
135.4996808,34.60056936,8048836.39
135.5024069,34.60058042,8499114.186
135.5051331,34.60059141,9832322.814
135.5078592,34.60060235,7364018.32
135.5105853,34.60061323,6047005.596
135.5133115,34.60062405,9470536.62
135.5160376,34.60063481,9893070.154
135.5187638,34.60064551,9828328.02
135.5214899,34.60065616,11918491.27
135.5242161,34.60066674,13421497.11
135.5269422,34.60067729,10668128.49
135.5296684,34.60068779,12068747.65
135.5323946,34.60069823,14511118.72
135.5351208,34.60070861,15587247.5
135.537847,34.60071893,16281673.65
135.5405731,34.6007292,16626191.17
135.5432993,34.6007394,10208209.66
135.5460255,34.60074954,13944814.02
135.5487517,34.60075963,17178538.72
135.5514779,34.60076964,15525795.72
135.5542041,34.6007796,18707914.03
135.5569303,34.6007895,18702331.97
135.5596564,34.60079933,19476208.07
135.5623826,34.6008091,6524992.149
135.5651088,34.60081882,1671172.646
135.567835,34.60082847,8360255.12
135.5705611,34.60083806,19728179.03
135.5732873,34.6008476,22436136.79
135.5760135,34.60085707,16097427.83
135.5787397,34.60086649,24372084.2
135.5814659,34.60087584,17952389.24
135.5841921,34.60088513,20184450.51
135.5869183,34.60089437,13337093.38
135.5896445,34.60090354,228757.841
135.4751598,34.59821327,1905262.494
135.4778859,34.59822491,6718338.243
135.480612,34.59823647,8448444.767
135.483338,34.59824797,7662702.569
135.4860641,34.59825941,7377492.574
135.4887901,34.59827079,8333616.218
135.4915162,34.5982821,10056932.79
135.4942422,34.59829335,10883692.88
135.4969683,34.59830454,9937828.118
135.4996944,34.59831566,9885641.648
135.5024204,34.59832672,8756928.957
135.5051465,34.59833772,8967788.538
135.5078725,34.59834866,6501611.72
135.5105986,34.59835954,8511489.278
135.5133247,34.59837036,8993488.219
135.5160507,34.59838112,9023507.482
135.5187768,34.59839183,10668231.63
135.5215029,34.59840248,12713212.61
135.524229,34.59841307,14627171.56
135.5269551,34.59842362,11804287.31
135.5296812,34.59843411,12033874.44
135.5324073,34.59844455,14243976.57
135.5351334,34.59845493,10314497.04
135.5378595,34.59846525,16779178.85
135.5405856,34.59847551,17490057.8
135.5433117,34.59848571,14893748.44
135.5460379,34.59849585,13603133.99
135.548764,34.59850593,18579473.62
135.5514901,34.59851595,17331401.19
135.5542162,34.5985259,15224771.64
135.5569423,34.5985358,20653041.74
135.5596684,34.59854563,18498419.8
135.5623945,34.5985554,7965694.033
135.5651206,34.59856511,3700757.53
135.5678467,34.59857477,13006961.88
135.5705728,34.59858436,16668682.01
135.5732989,34.59859389,16690957.81
135.576025,34.59860336,10769710.63
135.5787511,34.59861278,17409478.82
135.5814773,34.59862213,21590131.62
135.5842034,34.59863142,8868877.539
135.5869295,34.59864066,331200.1324
135.4779,34.59597119,802.2658819
135.480626,34.59598276,2272147.653
135.483352,34.59599427,4156237.937
135.486078,34.59600571,6474393.992
135.488804,34.59601709,10197592.49
135.4915299,34.5960284,9583890.283
135.4942559,34.59603965,9995229.751
135.4969819,34.59605084,11206658.61
135.4997079,34.59606197,9401897.775
135.5024339,34.59607303,9736083.534
135.5051599,34.59608403,7841899.681
135.5078859,34.59609497,6687650.783
135.5106119,34.59610585,9093085.152
135.5133379,34.59611667,11463209.53
135.5160639,34.59612744,10445875.42
135.5187899,34.59613815,10591187.04
135.5215159,34.5961488,13841567.66
135.5242419,34.59615939,13339153.57
135.5269679,34.59616994,13769372.52
135.529694,34.59618044,8943593.098
135.53242,34.59619087,10862930.78
135.535146,34.59620125,7825650.695
135.5378721,34.59621156,7846220.287
135.5405981,34.59622182,9337021.793
135.5433241,34.59623202,6402282.234
135.5460502,34.59624216,5159085.188
135.5487762,34.59625224,9023977.676
135.5515023,34.59626226,8436902.452
135.5542283,34.59627221,6842158.595
135.5569543,34.5962821,12181191.74
135.5596804,34.59629193,15954656.39
135.5624064,34.5963017,10504832.37
135.5651324,34.59631141,7854036.177
135.5678584,34.59632106,20871352.17
135.5705845,34.59633065,18073068.12
135.5733105,34.59634018,16539317.8
135.5760365,34.59634965,12121573.36
135.5787626,34.59635906,17826394.04
135.5814886,34.59636842,19744811.66
135.4860919,34.59375201,66850.95076
135.4888178,34.5937634,2517875.455
135.4915437,34.59377471,5089179.029
135.4942696,34.59378596,7770497.736
135.4969955,34.59379714,10970620.94
135.4997215,34.59380827,9763444.183
135.5024474,34.59381933,11860726.5
135.5051733,34.59383034,9141678.003
135.5078992,34.59384127,11651658.28
135.5106251,34.59385215,11442520.04
135.5133511,34.59386298,10167445.81
135.516077,34.59387375,10849596.85
135.5188029,34.59388447,9525259.639
135.5215289,34.59389512,11999828.34
135.5242548,34.59390571,13994828.9
135.5269808,34.59391626,10073861.14
135.5297067,34.59392675,3563379.758
135.5324327,34.59393719,1500505.179
135.5351586,34.59394756,205795.4679
135.5460625,34.59398847,1733311.903
135.5487885,34.59399855,3782032.9
135.5515145,34.59400856,7722524.725
135.5542404,34.59401851,7055347.301
135.5569664,34.5940284,12320754.28
135.5596923,34.59403823,5180675.938
135.5624183,34.59404799,1194088.787
135.5651442,34.5940577,4302990.715
135.5678702,34.59406735,13397089.19
135.5705961,34.59407694,8975071.173
135.5733221,34.59408647,18019480.11
135.5760481,34.59409594,16375245.64
135.578774,34.59410535,15414683.89
135.5815,34.5941147,13016765.23
135.4970092,34.59154345,351793.8461
135.499735,34.59155458,6090616.809
135.5024609,34.59156564,9232982.62
135.5051867,34.59157664,8925409.843
135.5079126,34.59158758,11784018.47
135.5106384,34.59159846,8598998.841
135.5133643,34.59160929,10446427.04
135.5160901,34.59162006,11109098.78
135.518816,34.59163078,12260229.16
135.5215418,34.59164144,11280830.33
135.5242677,34.59165203,3429172.383
135.5269936,34.59166258,208631.0606
135.5297195,34.59167307,1091819.765
135.5324454,34.59168351,7792546.251
135.5460748,34.59173478,343511.966
135.5488008,34.59174485,2594789.976
135.5515266,34.59175486,6578226.147
135.5542525,34.59176481,5914255.134
135.5569784,34.5917747,9800937.006
135.5597043,34.59178452,8942968.605
135.5624301,34.59179429,3156121.512
135.5706078,34.59182323,318118.976
135.5733337,34.59183276,6251676.885
135.5760596,34.59184222,12086861.88
135.5787855,34.59185164,10922188.25
135.5815114,34.59186099,1041638.215
135.4997486,34.58930088,994782.4491
135.5024743,34.58931194,8622622.483
135.5052001,34.58932295,10089097.9
135.5079259,34.58933389,14113501.04
135.5106517,34.58934477,13105186.82
135.5133774,34.5893556,13759124.99
135.5161032,34.58936637,9004122.796
135.518829,34.58937709,2736973.361
135.5215548,34.58938775,413229.8916
135.532458,34.58942982,175611.7664
135.5706194,34.58956952,5521048.129
135.5733453,34.58957904,2039932.482
135.5815227,34.58960727,19342.18039
135.5024878,34.58705825,5054388.261
135.5052135,34.58706925,10907200.98
135.5079392,34.58708019,14417093.41
135.5106649,34.58709107,6840828.196
135.5133906,34.5871019,3690368.387
135.5161164,34.58711268,995589.7275
135.5324707,34.58717614,294680.3374
135.5706311,34.5873158,1950435.854
135.5733568,34.58732533,7791003.611
135.5025013,34.58480455,114662.9322
135.5052269,34.58481555,989418.2163
135.5079526,34.58482649,1071852.055
135.5324834,34.58492245,8287.301974
135.5733684,34.58507161,1221629.618
