右上経度,右上緯度,左下経度,左下緯度,メッシュあたり導入P_MJ/y
135.4735,34.6489,135.4707,34.6467,17792999.7
135.4762,34.6489,135.4735,34.6467,17224608.02
135.479,34.6489,135.4762,34.6467,21052888.97
135.4817,34.6489,135.4789,34.6467,16593757.23
135.4844,34.649,135.4816,34.6467,10447198.96
135.4871,34.649,135.4844,34.6467,6057237.814
135.4899,34.649,135.4871,34.6467,988248.8679
135.4926,34.649,135.4898,34.6467,1327197.433
135.4953,34.649,135.4926,34.6467,1083370.998
135.4981,34.649,135.4953,34.6468,1141380.003
135.5008,34.649,135.498,34.6468,916239.8545
135.5035,34.649,135.5007,34.6468,728730.0459
135.5062,34.649,135.5035,34.6468,843464.0294
135.509,34.6491,135.5062,34.6468,249888.8537
135.5117,34.6491,135.5089,34.6468,-3637.638342
135.5144,34.6491,135.5116,34.6468,-5944.103479
135.5171,34.6491,135.5144,34.6468,236291.8622
135.5199,34.6491,135.5171,34.6468,738145.1605
135.5226,34.6491,135.5198,34.6469,823886.0776
135.5253,34.6491,135.5226,34.6469,899465.6025
135.5281,34.6491,135.5253,34.6469,550792.5066
135.5308,34.6491,135.528,34.6469,773994.3006
135.5335,34.6492,135.5307,34.6469,393616.2529
135.5362,34.6492,135.5335,34.6469,208206.068
135.539,34.6492,135.5362,34.6469,490773.9189
135.5417,34.6492,135.5389,34.6469,1249823.513
135.5444,34.6492,135.5417,34.6469,2680456.11
135.5472,34.6492,135.5444,34.647,6409624.49
135.5499,34.6492,135.5471,34.647,4069864.302
135.5526,34.6492,135.5498,34.647,6217763.544
135.5553,34.6492,135.5526,34.647,8551872.705
135.5581,34.6492,135.5553,34.647,8683825.322
135.5608,34.6493,135.558,34.647,10835155.91
135.5635,34.6493,135.5607,34.647,12085936.68
135.5662,34.6493,135.5635,34.647,5012381.314
135.4381,34.6465,135.4353,34.6442,807880.1688
135.4408,34.6465,135.438,34.6443,6247445.191
135.4435,34.6465,135.4407,34.6443,10031132.45
135.4462,34.6465,135.4435,34.6443,21060750.55
135.449,34.6465,135.4462,34.6443,9960496.621
135.4517,34.6466,135.4489,34.6443,14412590.07
135.4544,34.6466,135.4517,34.6443,12936983.1
135.4572,34.6466,135.4544,34.6443,22496776.35
135.4599,34.6466,135.4571,34.6443,7972119.085
135.4626,34.6466,135.4598,34.6444,225310.6553
135.4653,34.6466,135.4626,34.6444,13526759.03
135.4681,34.6466,135.4653,34.6444,14663029.18
135.4708,34.6466,135.468,34.6444,7044581.035
135.4735,34.6467,135.4707,34.6444,14717595.35
135.4762,34.6467,135.4735,34.6444,7196556.254
135.479,34.6467,135.4762,34.6444,5427241.107
135.4817,34.6467,135.4789,34.6444,9912658.442
135.4844,34.6467,135.4817,34.6444,10162465.88
135.4872,34.6467,135.4844,34.6445,4894780.499
135.4899,34.6467,135.4871,34.6445,1219179.284
135.4926,34.6467,135.4898,34.6445,1264676.826
135.4953,34.6467,135.4926,34.6445,1444597.052
135.4981,34.6468,135.4953,34.6445,1617038.21
135.5008,34.6468,135.498,34.6445,1472494.638
135.5035,34.6468,135.5008,34.6445,1112963.058
135.5063,34.6468,135.5035,34.6445,735751.5757
135.509,34.6468,135.5062,34.6445,331310.0241
135.5117,34.6468,135.5089,34.6446,154580.5981
135.5144,34.6468,135.5117,34.6446,42147.28705
135.5172,34.6468,135.5144,34.6446,373525.3991
135.5199,34.6468,135.5171,34.6446,1057840.386
135.5226,34.6469,135.5198,34.6446,880184.668
135.5253,34.6469,135.5226,34.6446,650587.7792
135.5281,34.6469,135.5253,34.6446,478592.7253
135.5308,34.6469,135.528,34.6446,364792.8702
135.5335,34.6469,135.5308,34.6446,162386.8429
135.5363,34.6469,135.5335,34.6447,281373.1324
135.539,34.6469,135.5362,34.6447,992326.6317
135.5417,34.6469,135.5389,34.6447,1863165.039
135.5444,34.6469,135.5417,34.6447,3643159.18
135.5472,34.6469,135.5444,34.6447,6949240.658
135.5499,34.647,135.5471,34.6447,8469520.745
135.5526,34.647,135.5498,34.6447,7542484.329
135.5553,34.647,135.5526,34.6447,9505230.243
135.5581,34.647,135.5553,34.6447,8664666.949
135.5608,34.647,135.558,34.6447,11355025.67
135.5635,34.647,135.5608,34.6448,11571526.64
135.5663,34.647,135.5635,34.6448,163175.5228
135.4408,34.6443,135.438,34.642,437869.5549
135.4435,34.6443,135.4408,34.642,5434159.857
135.4463,34.6443,135.4435,34.642,4563700.479
135.449,34.6443,135.4462,34.642,11767237.27
135.4517,34.6443,135.4489,34.6421,12053447.02
135.4544,34.6443,135.4517,34.6421,6162611.03
135.4572,34.6443,135.4544,34.6421,8471364.944
135.4599,34.6443,135.4571,34.6421,3881493.561
135.4654,34.6444,135.4626,34.6421,1281479.548
135.4681,34.6444,135.4653,34.6421,5873483.941
135.4708,34.6444,135.468,34.6421,13663107.85
135.4735,34.6444,135.4708,34.6421,12051434.02
135.4763,34.6444,135.4735,34.6422,16986949.7
135.479,34.6444,135.4762,34.6422,22362846.6
135.4817,34.6444,135.4789,34.6422,16912824.44
135.4844,34.6444,135.4817,34.6422,9025495.377
135.4872,34.6445,135.4844,34.6422,5183219.057
135.4899,34.6445,135.4871,34.6422,1410720.388
135.4926,34.6445,135.4899,34.6422,1604616.515
135.4954,34.6445,135.4926,34.6422,1309875.462
135.4981,34.6445,135.4953,34.6423,2140517.44
135.5008,34.6445,135.498,34.6423,1748217.803
135.5035,34.6445,135.5008,34.6423,1152528.154
135.5063,34.6445,135.5035,34.6423,1025793.015
135.509,34.6445,135.5062,34.6423,598184.0268
135.5117,34.6446,135.5089,34.6423,498918.0251
135.5144,34.6446,135.5117,34.6423,585681.0785
135.5172,34.6446,135.5144,34.6423,828365.0885
135.5199,34.6446,135.5171,34.6423,1171465.264
135.5226,34.6446,135.5199,34.6423,674773.2473
135.5254,34.6446,135.5226,34.6424,967775.3028
135.5281,34.6446,135.5253,34.6424,642946.1219
135.5308,34.6446,135.528,34.6424,116690.5778
135.5335,34.6446,135.5308,34.6424,280871.6335
135.5363,34.6447,135.5335,34.6424,431289.6732
135.539,34.6447,135.5362,34.6424,1703410.395
135.5417,34.6447,135.5389,34.6424,3776679.495
135.5445,34.6447,135.5417,34.6424,5587008.1
135.5472,34.6447,135.5444,34.6424,9197625.991
135.5499,34.6447,135.5471,34.6425,8946995.618
135.5526,34.6447,135.5499,34.6425,8387461.352
135.5554,34.6447,135.5526,34.6425,10348651.86
135.5581,34.6447,135.5553,34.6425,10411990.1
135.5608,34.6447,135.558,34.6425,10329222.15
135.5635,34.6448,135.5608,34.6425,8159989.128
135.4163,34.6419,135.4135,34.6396,1475344.224
135.419,34.6419,135.4162,34.6396,3801920.518
135.4217,34.6419,135.419,34.6397,3474391.401
135.4245,34.6419,135.4217,34.6397,2761071.957
135.4272,34.6419,135.4244,34.6397,1831107.789
135.4299,34.642,135.4271,34.6397,1079318.901
135.4326,34.642,135.4299,34.6397,5949064.155
135.4354,34.642,135.4326,34.6397,10438406.45
135.4381,34.642,135.4353,34.6397,2479498.521
135.4463,34.642,135.4435,34.6398,508888.374
135.449,34.642,135.4462,34.6398,3036090.041
135.4545,34.6421,135.4517,34.6398,6198510.306
135.4572,34.6421,135.4544,34.6398,16759064.98
135.4599,34.6421,135.4571,34.6398,16176298.99
135.4626,34.6421,135.4599,34.6398,7421185.07
135.4654,34.6421,135.4626,34.6399,2968507.337
135.4681,34.6421,135.4653,34.6399,5769452.258
135.4708,34.6421,135.468,34.6399,11287453.81
135.4735,34.6421,135.4708,34.6399,16026784.23
135.4763,34.6422,135.4735,34.6399,21025387.59
135.479,34.6422,135.4762,34.6399,10913957.6
135.4817,34.6422,135.479,34.6399,15247322.93
135.4845,34.6422,135.4817,34.6399,13110029.43
135.4872,34.6422,135.4844,34.64,11872720.61
135.4899,34.6422,135.4871,34.64,2919508.453
135.4926,34.6422,135.4899,34.64,2367829.371
135.4954,34.6422,135.4926,34.64,1378074.272
135.4981,34.6423,135.4953,34.64,1910083.769
135.5008,34.6423,135.498,34.64,1637891.359
135.5036,34.6423,135.5008,34.64,1223400.244
135.5063,34.6423,135.5035,34.64,1137646.41
135.509,34.6423,135.5062,34.64,717202.2776
135.5117,34.6423,135.509,34.6401,492994.9426
135.5145,34.6423,135.5117,34.6401,850938.223
135.5172,34.6423,135.5144,34.6401,1419665.036
135.5199,34.6423,135.5171,34.6401,1462339.86
135.5226,34.6423,135.5199,34.6401,782649.5432
135.5254,34.6424,135.5226,34.6401,500465.9624
135.5281,34.6424,135.5253,34.6401,261060.7548
135.5308,34.6424,135.5281,34.6401,257026.8856
135.5336,34.6424,135.5308,34.6401,186008.3718
135.5363,34.6424,135.5335,34.6401,393311.3463
135.539,34.6424,135.5362,34.6402,1996315.563
135.5417,34.6424,135.539,34.6402,4504079.724
135.5445,34.6424,135.5417,34.6402,7054373.163
135.5472,34.6424,135.5444,34.6402,9021482.275
135.5499,34.6425,135.5471,34.6402,9897165.62
135.5526,34.6425,135.5499,34.6402,9335435.431
135.5554,34.6425,135.5526,34.6402,12107905.87
135.5581,34.6425,135.5553,34.6402,11798168.8
135.5608,34.6425,135.5581,34.6402,13271617.62
135.5636,34.6425,135.5608,34.6402,4581879.891
135.4081,34.6396,135.4053,34.6373,27134.92687
135.4108,34.6396,135.4081,34.6374,3372510.362
135.4136,34.6396,135.4108,34.6374,3750477.466
135.4163,34.6396,135.4135,34.6374,12181902.84
135.419,34.6396,135.4162,34.6374,18193188.63
135.4217,34.6397,135.419,34.6374,7973183.988
135.4245,34.6397,135.4217,34.6374,5907223.122
135.4272,34.6397,135.4244,34.6374,13517545.78
135.4299,34.6397,135.4272,34.6374,25220399.19
135.4327,34.6397,135.4299,34.6375,26819659.06
135.4354,34.6397,135.4326,34.6375,26601618.85
135.4381,34.6397,135.4353,34.6375,20425161.98
135.4408,34.6397,135.4381,34.6375,5354612.668
135.4436,34.6398,135.4408,34.6375,2635761.801
135.4545,34.6398,135.4517,34.6376,656046.7174
135.4572,34.6398,135.4544,34.6376,11443383.57
135.4599,34.6398,135.4572,34.6376,18055425.53
135.4627,34.6398,135.4599,34.6376,19129484.12
135.4654,34.6399,135.4626,34.6376,2909254.422
135.4681,34.6399,135.4653,34.6376,9142762.574
135.4708,34.6399,135.4681,34.6376,17686828.15
135.4736,34.6399,135.4708,34.6376,15953102
135.4763,34.6399,135.4735,34.6377,17483812.4
135.479,34.6399,135.4762,34.6377,16485724
135.4817,34.6399,135.479,34.6377,18417392.72
135.4845,34.6399,135.4817,34.6377,14324562.11
135.4872,34.64,135.4844,34.6377,10691797.48
135.4899,34.64,135.4872,34.6377,4092990.005
135.4927,34.64,135.4899,34.6377,2870911.85
135.4954,34.64,135.4926,34.6377,1886975.093
135.4981,34.64,135.4953,34.6377,2246609.068
135.5008,34.64,135.4981,34.6378,1798920.272
135.5036,34.64,135.5008,34.6378,1468715.304
135.5063,34.64,135.5035,34.6378,1267065.964
135.509,34.64,135.5062,34.6378,732504.8352
135.5117,34.6401,135.509,34.6378,460954.108
135.5145,34.6401,135.5117,34.6378,653535.0707
135.5172,34.6401,135.5144,34.6378,1220109.014
135.5199,34.6401,135.5172,34.6378,1526798.711
135.5227,34.6401,135.5199,34.6378,958763.4391
135.5254,34.6401,135.5226,34.6379,472513.6575
135.5281,34.6401,135.5253,34.6379,172929.1915
135.5308,34.6401,135.5281,34.6379,265304.1916
135.5336,34.6401,135.5308,34.6379,265072.0782
135.5363,34.6401,135.5335,34.6379,601733.0422
135.539,34.6402,135.5362,34.6379,2334197.148
135.5417,34.6402,135.539,34.6379,4543460.445
135.5445,34.6402,135.5417,34.6379,7666969.835
135.5472,34.6402,135.5444,34.6379,8881616.869
135.5499,34.6402,135.5472,34.6379,10014656.92
135.5527,34.6402,135.5499,34.638,8716689.301
135.5554,34.6402,135.5526,34.638,11070580.43
135.5581,34.6402,135.5553,34.638,11783277.79
135.5608,34.6402,135.5581,34.638,13895288.86
135.5636,34.6402,135.5608,34.638,12559712.91
135.5663,34.6403,135.5635,34.638,652742.5248
135.4027,34.6373,135.3999,34.6351,134277.3723
135.4054,34.6373,135.4026,34.6351,971424.6253
135.4081,34.6373,135.4053,34.6351,5845296.96
135.4108,34.6374,135.4081,34.6351,5046822.154
135.4136,34.6374,135.4108,34.6351,20048138.8
135.4163,34.6374,135.4135,34.6351,4476475.115
135.419,34.6374,135.4163,34.6351,6247415.87
135.4218,34.6374,135.419,34.6352,7234722.342
135.4245,34.6374,135.4217,34.6352,14111712.78
135.4272,34.6374,135.4244,34.6352,16782831.09
135.4299,34.6374,135.4272,34.6352,16733117.59
135.4327,34.6375,135.4299,34.6352,22068911.79
135.4354,34.6375,135.4326,34.6352,22402976.74
135.4381,34.6375,135.4353,34.6352,19329574.95
135.4408,34.6375,135.4381,34.6352,24612517.65
135.4436,34.6375,135.4408,34.6353,14409893.42
135.4572,34.6376,135.4544,34.6353,12273045.5
135.4599,34.6376,135.4572,34.6353,15052338.92
135.4627,34.6376,135.4599,34.6353,15392435.15
135.4654,34.6376,135.4626,34.6354,10809165.62
135.4681,34.6376,135.4653,34.6354,8225059.275
135.4708,34.6376,135.4681,34.6354,13642005.12
135.4736,34.6376,135.4708,34.6354,14086934.41
135.4763,34.6377,135.4735,34.6354,18524262.18
135.479,34.6377,135.4763,34.6354,18008223.32
135.4818,34.6377,135.479,34.6354,15113474.5
135.4845,34.6377,135.4817,34.6354,13647218.85
135.4872,34.6377,135.4844,34.6354,9284272.515
135.4899,34.6377,135.4872,34.6355,3706533.204
135.4927,34.6377,135.4899,34.6355,3107351.576
135.4954,34.6377,135.4926,34.6355,2896288.936
135.4981,34.6377,135.4953,34.6355,3024251.651
135.5009,34.6378,135.4981,34.6355,2057713.441
135.5036,34.6378,135.5008,34.6355,1917378.793
135.5063,34.6378,135.5035,34.6355,1443261.927
135.509,34.6378,135.5063,34.6355,1178142.095
135.5118,34.6378,135.509,34.6355,853911.907
135.5145,34.6378,135.5117,34.6356,1131175.654
135.5172,34.6378,135.5144,34.6356,1374834.187
135.5199,34.6378,135.5172,34.6356,1188103.88
135.5227,34.6378,135.5199,34.6356,921022.8944
135.5254,34.6379,135.5226,34.6356,669154.5193
135.5281,34.6379,135.5254,34.6356,201337.7635
135.5309,34.6379,135.5281,34.6356,353534.6265
135.5336,34.6379,135.5308,34.6356,432701.4976
135.5363,34.6379,135.5335,34.6356,925984.9187
135.539,34.6379,135.5363,34.6357,3082229.847
135.5418,34.6379,135.539,34.6357,5778904.564
135.5445,34.6379,135.5417,34.6357,8981557.978
135.5472,34.6379,135.5444,34.6357,10761702.98
135.5499,34.6379,135.5472,34.6357,8729072.706
135.5527,34.638,135.5499,34.6357,8268206.404
135.5554,34.638,135.5526,34.6357,10498361.35
135.5581,34.638,135.5554,34.6357,12469815.85
135.5609,34.638,135.5581,34.6357,12425333.21
135.5636,34.638,135.5608,34.6357,11585732.26
135.5663,34.638,135.5635,34.6358,10995475.27
135.569,34.638,135.5663,34.6358,10945685.25
135.4027,34.6351,135.3999,34.6328,549472.1836
135.4081,34.6351,135.4054,34.6328,6334967.617
135.4109,34.6351,135.4081,34.6328,21820851.3
135.4136,34.6351,135.4108,34.6329,23718270.8
135.4163,34.6351,135.4135,34.6329,17060752.64
135.419,34.6351,135.4163,34.6329,17020932.56
135.4218,34.6352,135.419,34.6329,22117307.03
135.4245,34.6352,135.4217,34.6329,24936738.92
135.4272,34.6352,135.4245,34.6329,18112522.53
135.43,34.6352,135.4272,34.6329,17838549.34
135.4327,34.6352,135.4299,34.6329,17205069.17
135.4354,34.6352,135.4326,34.633,21077917.85
135.4381,34.6352,135.4354,34.633,16072139.72
135.4409,34.6352,135.4381,34.633,23140103.44
135.4436,34.6353,135.4408,34.633,18614260.32
135.4518,34.6353,135.449,34.633,2506168.334
135.4545,34.6353,135.4517,34.633,10998223.36
135.4572,34.6353,135.4545,34.6331,11245059.46
135.46,34.6353,135.4572,34.6331,12954678.83
135.4627,34.6353,135.4599,34.6331,16935391.1
135.4654,34.6354,135.4626,34.6331,15908487.15
135.4681,34.6354,135.4654,34.6331,26531188.94
135.4709,34.6354,135.4681,34.6331,27203293.95
135.4736,34.6354,135.4708,34.6331,17724538.39
135.4763,34.6354,135.4735,34.6331,19938334.89
135.479,34.6354,135.4763,34.6332,20285764.14
135.4818,34.6354,135.479,34.6332,11138664.51
135.4845,34.6354,135.4817,34.6332,17562676.79
135.4872,34.6354,135.4845,34.6332,5102232.261
135.49,34.6355,135.4872,34.6332,2547466.871
135.4927,34.6355,135.4899,34.6332,3427763.717
135.4954,34.6355,135.4926,34.6332,3232361.234
135.4981,34.6355,135.4954,34.6332,3027238.89
135.5009,34.6355,135.4981,34.6332,2458299.279
135.5036,34.6355,135.5008,34.6333,2103813.418
135.5063,34.6355,135.5035,34.6333,1635013.048
135.509,34.6355,135.5063,34.6333,1387108.914
135.5118,34.6355,135.509,34.6333,1514519.281
135.5145,34.6356,135.5117,34.6333,1456235.614
135.5172,34.6356,135.5145,34.6333,1632236.278
135.52,34.6356,135.5172,34.6333,838214.3687
135.5227,34.6356,135.5199,34.6333,825623.0145
135.5254,34.6356,135.5226,34.6333,688198.2562
135.5281,34.6356,135.5254,34.6334,431196.8263
135.5309,34.6356,135.5281,34.6334,352430.7888
135.5336,34.6356,135.5308,34.6334,490266.6168
135.5363,34.6356,135.5335,34.6334,1134173.387
135.539,34.6357,135.5363,34.6334,5153283.062
135.5418,34.6357,135.539,34.6334,5545517.642
135.5445,34.6357,135.5417,34.6334,8556533.383
135.5472,34.6357,135.5445,34.6334,8806649.942
135.55,34.6357,135.5472,34.6334,6448206.265
135.5527,34.6357,135.5499,34.6334,9160308.401
135.5554,34.6357,135.5526,34.6335,10340506.58
135.5581,34.6357,135.5554,34.6335,12539829.36
135.5609,34.6357,135.5581,34.6335,13641256.94
135.5636,34.6357,135.5608,34.6335,13936521.35
135.5663,34.6358,135.5635,34.6335,13274552
135.569,34.6358,135.5663,34.6335,14188057.94
135.5718,34.6358,135.569,34.6335,8581268.738
135.4054,34.6328,135.4027,34.6306,7282035.942
135.4082,34.6328,135.4054,34.6306,23347986.29
135.4109,34.6328,135.4081,34.6306,23325375.14
135.4136,34.6329,135.4108,34.6306,9916552.071
135.4163,34.6329,135.4136,34.6306,113043.4156
135.4191,34.6329,135.4163,34.6306,12846902.57
135.4218,34.6329,135.419,34.6306,14097473.05
135.4245,34.6329,135.4217,34.6307,20680137.74
135.4272,34.6329,135.4245,34.6307,20410674.17
135.43,34.6329,135.4272,34.6307,19352711.3
135.4327,34.6329,135.4299,34.6307,22620798.47
135.4354,34.633,135.4327,34.6307,22410127.51
135.4382,34.633,135.4354,34.6307,9632426.726
135.4409,34.633,135.4381,34.6307,21300879.46
135.4436,34.633,135.4408,34.6307,22859075.23
135.4518,34.633,135.449,34.6308,427100.946
135.4545,34.633,135.4517,34.6308,2818329.637
135.4572,34.6331,135.4545,34.6308,15236818.93
135.46,34.6331,135.4572,34.6308,14371851.12
135.4627,34.6331,135.4599,34.6308,18821783.04
135.4654,34.6331,135.4627,34.6308,16212440.47
135.4682,34.6331,135.4654,34.6309,22285520.02
135.4709,34.6331,135.4681,34.6309,21992965.44
135.4736,34.6331,135.4708,34.6309,17923344.64
135.4763,34.6331,135.4736,34.6309,22348084.45
135.4791,34.6332,135.4763,34.6309,24864147.85
135.4818,34.6332,135.479,34.6309,4919674.973
135.4845,34.6332,135.4817,34.6309,8467928.727
135.4872,34.6332,135.4845,34.6309,6851902.7
135.49,34.6332,135.4872,34.6309,2775814.312
135.4927,34.6332,135.4899,34.631,3393388.147
135.4954,34.6332,135.4926,34.631,2804892.65
135.4982,34.6332,135.4954,34.631,2564952.927
135.5009,34.6332,135.4981,34.631,2280752.732
135.5036,34.6333,135.5008,34.631,1667768.325
135.5063,34.6333,135.5036,34.631,1310256.069
135.5091,34.6333,135.5063,34.631,1174303.565
135.5118,34.6333,135.509,34.631,1365549.646
135.5145,34.6333,135.5117,34.631,1352396.942
135.5172,34.6333,135.5145,34.6311,1538659.352
135.52,34.6333,135.5172,34.6311,1086054.373
135.5227,34.6333,135.5199,34.6311,643252.1393
135.5254,34.6333,135.5226,34.6311,745083.3797
135.5281,34.6334,135.5254,34.6311,276159.3026
135.5309,34.6334,135.5281,34.6311,92012.27658
135.5336,34.6334,135.5308,34.6311,371600.1332
135.5363,34.6334,135.5336,34.6311,1059168.124
135.5391,34.6334,135.5363,34.6311,5656770.074
135.5418,34.6334,135.539,34.6312,8150625.115
135.5445,34.6334,135.5417,34.6312,6945706.664
135.5472,34.6334,135.5445,34.6312,6641873.462
135.55,34.6334,135.5472,34.6312,8808271.804
135.5527,34.6334,135.5499,34.6312,8604951.1
135.5554,34.6335,135.5526,34.6312,12557939.2
135.5581,34.6335,135.5554,34.6312,12392703.67
135.5609,34.6335,135.5581,34.6312,12280579.56
135.5636,34.6335,135.5608,34.6312,13471591.66
135.5663,34.6335,135.5636,34.6312,13701085.92
135.5691,34.6335,135.5663,34.6313,10817421.9
135.5718,34.6335,135.569,34.6313,12640272.48
135.4027,34.6306,135.3999,34.6283,5360476.427
135.4054,34.6306,135.4027,34.6283,19167105.04
135.4082,34.6306,135.4054,34.6283,23884510.56
135.4109,34.6306,135.4081,34.6283,7032486.139
135.4136,34.6306,135.4109,34.6284,645484.8623
135.4164,34.6306,135.4136,34.6284,14499262.7
135.4191,34.6306,135.4163,34.6284,20155876.84
135.4218,34.6306,135.419,34.6284,18529677
135.4245,34.6307,135.4218,34.6284,18884254.24
135.4273,34.6307,135.4245,34.6284,20495524.65
135.43,34.6307,135.4272,34.6284,20921176.26
135.4327,34.6307,135.4299,34.6284,16432693.48
135.4354,34.6307,135.4327,34.6285,6721142.178
135.4382,34.6307,135.4354,34.6285,3157834.813
135.4409,34.6307,135.4381,34.6285,22997329.04
135.4436,34.6307,135.4408,34.6285,26113054.25
135.4463,34.6308,135.4436,34.6285,957868.2574
135.4573,34.6308,135.4545,34.6286,9754464.167
135.46,34.6308,135.4572,34.6286,17555892.92
135.4627,34.6308,135.4599,34.6286,18529490.3
135.4654,34.6308,135.4627,34.6286,19232799.2
135.4682,34.6309,135.4654,34.6286,16336293.87
135.4709,34.6309,135.4681,34.6286,26012113.86
135.4736,34.6309,135.4708,34.6286,21146246.8
135.4763,34.6309,135.4736,34.6286,19854904.34
135.4791,34.6309,135.4763,34.6286,5485606.532
135.4818,34.6309,135.479,34.6287,9191002.9
135.4845,34.6309,135.4818,34.6287,15369025.15
135.4873,34.6309,135.4845,34.6287,6075476.941
135.49,34.6309,135.4872,34.6287,3613527.874
135.4927,34.631,135.4899,34.6287,4171570.808
135.4954,34.631,135.4927,34.6287,4579343.405
135.4982,34.631,135.4954,34.6287,2969275.753
135.5009,34.631,135.4981,34.6287,1835305.866
135.5036,34.631,135.5008,34.6288,1945585.738
135.5063,34.631,135.5036,34.6288,2155489.878
135.5091,34.631,135.5063,34.6288,1511553.909
135.5118,34.631,135.509,34.6288,1262883.609
135.5145,34.631,135.5118,34.6288,1281326.322
135.5173,34.6311,135.5145,34.6288,1429520.219
135.52,34.6311,135.5172,34.6288,875962.19
135.5227,34.6311,135.5199,34.6288,1078051.584
135.5254,34.6311,135.5227,34.6288,793274.7268
135.5282,34.6311,135.5254,34.6288,464303.2234
135.5309,34.6311,135.5281,34.6289,452472.8442
135.5336,34.6311,135.5308,34.6289,910813.5696
135.5363,34.6311,135.5336,34.6289,2633101.194
135.5391,34.6311,135.5363,34.6289,6355221.269
135.5418,34.6312,135.539,34.6289,9140550.732
135.5445,34.6312,135.5418,34.6289,10882028.89
135.5473,34.6312,135.5445,34.6289,7732892.361
135.55,34.6312,135.5472,34.6289,11248661
135.5527,34.6312,135.5499,34.6289,11052214.31
135.5554,34.6312,135.5527,34.629,10942867.22
135.5582,34.6312,135.5554,34.629,12137120.89
135.5609,34.6312,135.5581,34.629,13374889.11
135.5636,34.6312,135.5608,34.629,12509485.57
135.5663,34.6312,135.5636,34.629,13971385.56
135.5691,34.6313,135.5663,34.629,12840785.76
135.5718,34.6313,135.569,34.629,14529187.03
135.5745,34.6313,135.5718,34.629,17735113.3
135.5773,34.6313,135.5745,34.629,13623830.37
135.58,34.6313,135.5772,34.629,121686.3507
135.4027,34.6283,135.4,34.626,614068.5217
135.4055,34.6283,135.4027,34.6261,521241.4327
135.4082,34.6283,135.4054,34.6261,4793.828712
135.4109,34.6283,135.4081,34.6261,1543307.131
135.4136,34.6284,135.4109,34.6261,17862895.67
135.4164,34.6284,135.4136,34.6261,20403666.39
135.4191,34.6284,135.4163,34.6261,23549907.51
135.4218,34.6284,135.419,34.6261,21358110.82
135.4245,34.6284,135.4218,34.6262,10674652.28
135.4273,34.6284,135.4245,34.6262,18088365.57
135.43,34.6284,135.4272,34.6262,20290123.77
135.4327,34.6284,135.43,34.6262,17784418.15
135.4355,34.6285,135.4327,34.6262,10732338.21
135.4382,34.6285,135.4354,34.6262,1600699.75
135.4409,34.6285,135.4381,34.6262,17123848.16
135.4436,34.6285,135.4409,34.6262,26182440.13
135.4464,34.6285,135.4436,34.6263,4966815.159
135.4518,34.6285,135.449,34.6263,5287635.059
135.4545,34.6285,135.4518,34.6263,12139268.74
135.4573,34.6286,135.4545,34.6263,12333440.84
135.46,34.6286,135.4572,34.6263,28780359.63
135.4627,34.6286,135.46,34.6263,25667183.25
135.4655,34.6286,135.4627,34.6263,27669400.08
135.4682,34.6286,135.4654,34.6263,26185089.41
135.4709,34.6286,135.4681,34.6264,20233885.22
135.4736,34.6286,135.4709,34.6264,19903162.52
135.4764,34.6286,135.4736,34.6264,11348342.44
135.4791,34.6286,135.4763,34.6264,1663276.938
135.4818,34.6287,135.479,34.6264,15896673.21
135.4845,34.6287,135.4818,34.6264,13727602.19
135.4873,34.6287,135.4845,34.6264,6318303.974
135.49,34.6287,135.4872,34.6264,3328835.002
135.4927,34.6287,135.49,34.6265,4129252.142
135.4955,34.6287,135.4927,34.6265,4287055.689
135.4982,34.6287,135.4954,34.6265,2055467.841
135.5009,34.6287,135.4981,34.6265,2924040.494
135.5036,34.6288,135.5009,34.6265,2220019.514
135.5064,34.6288,135.5036,34.6265,2226561.356
135.5091,34.6288,135.5063,34.6265,1539094.053
135.5118,34.6288,135.509,34.6265,1424160.027
135.5145,34.6288,135.5118,34.6265,1474586.377
135.5173,34.6288,135.5145,34.6266,1601255.198
135.52,34.6288,135.5172,34.6266,1218523.558
135.5227,34.6288,135.5199,34.6266,1280849.312
135.5254,34.6288,135.5227,34.6266,455241.9203
135.5282,34.6288,135.5254,34.6266,1032734.827
135.5309,34.6289,135.5281,34.6266,1428532.996
135.5336,34.6289,135.5309,34.6266,2151773.862
135.5364,34.6289,135.5336,34.6266,4168039.018
135.5391,34.6289,135.5363,34.6266,7344718.327
135.5418,34.6289,135.539,34.6266,8587506.915
135.5445,34.6289,135.5418,34.6267,9880165.513
135.5473,34.6289,135.5445,34.6267,11789135.16
135.55,34.6289,135.5472,34.6267,10361247.54
135.5527,34.6289,135.5499,34.6267,8545729.472
135.5554,34.629,135.5527,34.6267,12100309.69
135.5582,34.629,135.5554,34.6267,13425560.33
135.5609,34.629,135.5581,34.6267,13945493.15
135.5636,34.629,135.5609,34.6267,15239630.48
135.5664,34.629,135.5636,34.6267,15417350.93
135.5691,34.629,135.5663,34.6267,13819786.78
135.5718,34.629,135.569,34.6268,15720214.97
135.5745,34.629,135.5718,34.6268,13976959.76
135.5773,34.629,135.5745,34.6268,15960113.16
135.58,34.629,135.5772,34.6268,1851208.783
135.4109,34.6261,135.4082,34.6238,1037965.844
135.4137,34.6261,135.4109,34.6238,19473345.7
135.4164,34.6261,135.4136,34.6239,23105488.13
135.4191,34.6261,135.4163,34.6239,23709572.03
